county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Johnson,Oxford Twp 0-10,President,,Blank Votes,,,,,,0
Johnson,Oxford Twp 0-11,President,,Blank Votes,,,,,,0
Johnson,Prairie Village 1-01,President,,Blank Votes,,,,,,0
Johnson,Prairie Village 1-02,President,,Blank Votes,,,,,,0
Johnson,Prairie Village 1-03,President,,Blank Votes,,,,,,2
Johnson,Prairie Village 2-01,President,,Blank Votes,,,,,,1
Johnson,Prairie Village 2-02,President,,Blank Votes,,,,,,1
Johnson,Prairie Village 2-03,President,,Blank Votes,,,,,,0
Johnson,Prairie Village 3-01,President,,Blank Votes,,,,,,1
Johnson,Prairie Village 3-02,President,,Blank Votes,,,,,,5
Johnson,Prairie Village 3-03,President,,Blank Votes,,,,,,2
Johnson,Prairie Village 4-01,President,,Blank Votes,,,,,,4
Johnson,Prairie Village 4-02,President,,Blank Votes,,,,,,1
Johnson,Prairie Village 4-03,President,,Blank Votes,,,,,,2
Johnson,Prairie Village 5-01,President,,Blank Votes,,,,,,2
Johnson,Prairie Village 5-02,President,,Blank Votes,,,,,,5
Johnson,Prairie Village 5-03,President,,Blank Votes,,,,,,5
Johnson,Prairie Village 6-01,President,,Blank Votes,,,,,,0
Johnson,Prairie Village 6-02,President,,Blank Votes,,,,,,1
Johnson,Prairie Village 6-03,President,,Blank Votes,,,,,,2
Johnson,Roeland Park 1-01,President,,Blank Votes,,,,,,1
Johnson,Roeland Park 1-02,President,,Blank Votes,,,,,,1
Johnson,Roeland Park 1-03,President,,Blank Votes,,,,,,0
Johnson,Roeland Park 2-01,President,,Blank Votes,,,,,,1
Johnson,Roeland Park 2-02,President,,Blank Votes,,,,,,2
Johnson,Roeland Park 3-01,President,,Blank Votes,,,,,,0
Johnson,Roeland Park 3-02,President,,Blank Votes,,,,,,1
Johnson,Roeland Park 4-01,President,,Blank Votes,,,,,,0
Johnson,Roeland Park 4-02,President,,Blank Votes,,,,,,5
Johnson,Shawnee 1-01,President,,Blank Votes,,,,,,4
Johnson,Shawnee 1-02,President,,Blank Votes,,,,,,0
Johnson,Shawnee 1-03,President,,Blank Votes,,,,,,1
Johnson,Shawnee 1-04,President,,Blank Votes,,,,,,1
Johnson,Shawnee 1-05,President,,Blank Votes,,,,,,0
Johnson,Shawnee 1-06,President,,Blank Votes,,,,,,2
Johnson,Shawnee 1-07,President,,Blank Votes,,,,,,2
Johnson,Shawnee 1-08,President,,Blank Votes,,,,,,1
Johnson,Shawnee 1-09,President,,Blank Votes,,,,,,1
Johnson,Shawnee 1-10,President,,Blank Votes,,,,,,0
Johnson,Shawnee 1-11,President,,Blank Votes,,,,,,0
Johnson,Shawnee 1-12,President,,Blank Votes,,,,,,1
Johnson,Shawnee 2-01,President,,Blank Votes,,,,,,0
Johnson,Shawnee 2-02,President,,Blank Votes,,,,,,1
Johnson,Shawnee 2-03,President,,Blank Votes,,,,,,4
Johnson,Shawnee 2-04,President,,Blank Votes,,,,,,1
Johnson,Shawnee 2-05,President,,Blank Votes,,,,,,1
Johnson,Shawnee 2-06,President,,Blank Votes,,,,,,3
Johnson,Shawnee 2-07,President,,Blank Votes,,,,,,3
Johnson,Shawnee 2-08,President,,Blank Votes,,,,,,2
Johnson,Shawnee 2-09,President,,Blank Votes,,,,,,2
Johnson,Shawnee 2-10,President,,Blank Votes,,,,,,1
Johnson,Shawnee 2-11,President,,Blank Votes,,,,,,2
Johnson,Shawnee 2-12,President,,Blank Votes,,,,,,3
Johnson,Shawnee 2-13,President,,Blank Votes,,,,,,1
Johnson,Shawnee 3-01,President,,Blank Votes,,,,,,0
Johnson,Shawnee 3-02,President,,Blank Votes,,,,,,0
Johnson,Shawnee 3-03,President,,Blank Votes,,,,,,1
Johnson,Shawnee 3-04,President,,Blank Votes,,,,,,1
Johnson,Shawnee 3-05,President,,Blank Votes,,,,,,0
Johnson,Shawnee 3-06,President,,Blank Votes,,,,,,1
Johnson,Shawnee 3-07,President,,Blank Votes,,,,,,1
Johnson,Shawnee 3-08,President,,Blank Votes,,,,,,1
Johnson,Shawnee 3-09,President,,Blank Votes,,,,,,3
Johnson,Shawnee 4-01,President,,Blank Votes,,,,,,3
Johnson,Shawnee 4-02,President,,Blank Votes,,,,,,0
Johnson,Shawnee 4-03,President,,Blank Votes,,,,,,1
Johnson,Shawnee 4-04,President,,Blank Votes,,,,,,2
Johnson,Shawnee 4-05,President,,Blank Votes,,,,,,3
Johnson,Shawnee 4-06,President,,Blank Votes,,,,,,3
Johnson,Shawnee 4-07,President,,Blank Votes,,,,,,2
Johnson,Shawnee 4-08,President,,Blank Votes,,,,,,1
Johnson,Shawnee 4-09,President,,Blank Votes,,,,,,4
Johnson,Shawnee 4-10,President,,Blank Votes,,,,,,0
Johnson,Shawnee 4-11,President,,Blank Votes,,,,,,1
Johnson,Shawnee 4-12,President,,Blank Votes,,,,,,0
Johnson,Shawnee 4-13,President,,Blank Votes,,,,,,0
Johnson,Spring Hill 0-01,President,,Blank Votes,,,,,,5
Johnson,Spring Hill 0-02,President,,Blank Votes,,,,,,0
Johnson,Spring Hill 0-03,President,,Blank Votes,,,,,,0
Johnson,Spring Hill 0-04,President,,Blank Votes,,,,,,0
Johnson,Spring Hill Twp 0-01,President,,Blank Votes,,,,,,4
Johnson,Spring Hill Twp 0-02,President,,Blank Votes,,,,,,0
Johnson,Spring Hill Twp 0-03,President,,Blank Votes,,,,,,0
Johnson,Spring Hill Twp 0-04,President,,Blank Votes,,,,,,0
Johnson,Spring Hill Twp 0-05,President,,Blank Votes,,,,,,0
Johnson,Westwood 0-01,President,,Blank Votes,,,,,,2
Johnson,Westwood 0-02,President,,Blank Votes,,,,,,2
Johnson,Westwood Hills 0-01,President,,Blank Votes,,,,,,0
Johnson,Total,President,,Blank Votes,,,,,,581
Johnson,Aubry Twp 0-01,President,,Over Votes,,,,,,0
Johnson,Aubry Twp 0-02,President,,Over Votes,,,,,,0
Johnson,Aubry Twp 0-03,President,,Over Votes,,,,,,0
Johnson,Aubry Twp 0-04,President,,Over Votes,,,,,,0
Johnson,Aubry Twp 0-05,President,,Over Votes,,,,,,0
Johnson,Aubry Twp 0-06,President,,Over Votes,,,,,,0
Johnson,Bonner Springs 4-01,President,,Over Votes,,,,,,0
Johnson,De Soto 0-01,President,,Over Votes,,,,,,0
Johnson,De Soto 0-02,President,,Over Votes,,,,,,0
Johnson,De Soto 0-03,President,,Over Votes,,,,,,0
Johnson,De Soto 0-04,President,,Over Votes,,,,,,0
Johnson,De Soto 0-05,President,,Over Votes,,,,,,0
Johnson,De Soto 0-06,President,,Over Votes,,,,,,0
Johnson,De Soto 0-07,President,,Over Votes,,,,,,0
Johnson,De Soto 0-08,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-01,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-02,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-03,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-04,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-05,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-06,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-07,President,,Over Votes,,,,,,0
Johnson,Edgerton 0-08,President,,Over Votes,,,,,,0
Johnson,Fairway 1-00,President,,Over Votes,,,,,,0
Johnson,Fairway 2-00,President,,Over Votes,,,,,,0
Johnson,Fairway 3-00,President,,Over Votes,,,,,,0
Johnson,Fairway 4-00,President,,Over Votes,,,,,,0
Johnson,Gardner 0-01,President,,Over Votes,,,,,,0
Johnson,Gardner 0-02,President,,Over Votes,,,,,,0
Johnson,Gardner 0-03,President,,Over Votes,,,,,,1
Johnson,Gardner 0-04,President,,Over Votes,,,,,,0
Johnson,Gardner 0-05,President,,Over Votes,,,,,,0
Johnson,Gardner 0-06,President,,Over Votes,,,,,,0
Johnson,Gardner 0-07,President,,Over Votes,,,,,,0
Johnson,Gardner 0-08,President,,Over Votes,,,,,,0
Johnson,Gardner 0-09,President,,Over Votes,,,,,,0
Johnson,Gardner 0-10,President,,Over Votes,,,,,,0
Johnson,Gardner 0-11,President,,Over Votes,,,,,,0
Johnson,Gardner 0-12,President,,Over Votes,,,,,,0
Johnson,Gardner 0-13,President,,Over Votes,,,,,,0
Johnson,Gardner 0-14,President,,Over Votes,,,,,,0
Johnson,Gardner 0-15,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-01,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-02,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-03,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-04,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-05,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-06,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-07,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-08,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-09,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-10,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-11,President,,Over Votes,,,,,,0
Johnson,Gardner Twp 0-12,President,,Over Votes,,,,,,0
Johnson,Lake Quivira 0-01,President,,Over Votes,,,,,,0
Johnson,Leawood 1-01,President,,Over Votes,,,,,,0
Johnson,Leawood 1-02,President,,Over Votes,,,,,,0
Johnson,Leawood 1-03,President,,Over Votes,,,,,,0
Johnson,Leawood 1-04,President,,Over Votes,,,,,,0
Johnson,Leawood 1-05,President,,Over Votes,,,,,,0
Johnson,Leawood 1-06,President,,Over Votes,,,,,,0
Johnson,Leawood 2-01,President,,Over Votes,,,,,,0
Johnson,Leawood 2-02,President,,Over Votes,,,,,,0
Johnson,Leawood 2-03,President,,Over Votes,,,,,,0
Johnson,Leawood 2-04,President,,Over Votes,,,,,,0
Johnson,Leawood 2-05,President,,Over Votes,,,,,,0
Johnson,Leawood 2-06,President,,Over Votes,,,,,,0
Johnson,Leawood 3-01,President,,Over Votes,,,,,,0
Johnson,Leawood 3-02,President,,Over Votes,,,,,,0
Johnson,Leawood 3-03,President,,Over Votes,,,,,,0
Johnson,Leawood 3-04,President,,Over Votes,,,,,,0
Johnson,Leawood 3-05,President,,Over Votes,,,,,,0
Johnson,Leawood 3-06,President,,Over Votes,,,,,,0
Johnson,Leawood 3-07,President,,Over Votes,,,,,,0
Johnson,Leawood 4-01,President,,Over Votes,,,,,,0
Johnson,Leawood 4-02,President,,Over Votes,,,,,,0
Johnson,Leawood 4-03,President,,Over Votes,,,,,,0
Johnson,Leawood 4-04,President,,Over Votes,,,,,,0
Johnson,Leawood 4-05,President,,Over Votes,,,,,,0
Johnson,Leawood 4-06,President,,Over Votes,,,,,,0
Johnson,Leawood 4-07,President,,Over Votes,,,,,,0
Johnson,Leawood 4-08,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-01,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-02,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-03,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-04,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-05,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-06,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-07,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-08,President,,Over Votes,,,,,,0
Johnson,Lenexa 1-09,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-01,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-02,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-03,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-04,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-05,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-06,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-07,President,,Over Votes,,,,,,0
Johnson,Lenexa 2-08,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-01,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-02,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-03,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-04,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-05,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-06,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-07,President,,Over Votes,,,,,,0
Johnson,Lenexa 3-08,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-01,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-02,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-03,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-04,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-05,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-06,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-07,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-08,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-09,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-10,President,,Over Votes,,,,,,0
Johnson,Lenexa 4-11,President,,Over Votes,,,,,,0
Johnson,Lexington Twp 0-01,President,,Over Votes,,,,,,0
Johnson,Lexington Twp 0-02,President,,Over Votes,,,,,,0
Johnson,Lexington Twp 0-03,President,,Over Votes,,,,,,0
Johnson,Lexington Twp 0-04,President,,Over Votes,,,,,,0
Johnson,Lexington Twp 0-05,President,,Over Votes,,,,,,0
Johnson,McCamish Twp 0-01,President,,Over Votes,,,,,,0
Johnson,McCamish Twp 0-02,President,,Over Votes,,,,,,0
Johnson,McCamish Twp 0-03,President,,Over Votes,,,,,,0
Johnson,Merriam 1-01,President,,Over Votes,,,,,,0
Johnson,Merriam 1-02,President,,Over Votes,,,,,,0
Johnson,Merriam 2-01,President,,Over Votes,,,,,,0
Johnson,Merriam 2-02,President,,Over Votes,,,,,,0
Johnson,Merriam 2-03,President,,Over Votes,,,,,,0
Johnson,Merriam 3-01,President,,Over Votes,,,,,,0
Johnson,Merriam 3-02,President,,Over Votes,,,,,,0
Johnson,Merriam 4-01,President,,Over Votes,,,,,,0
Johnson,Merriam 4-02,President,,Over Votes,,,,,,0
Johnson,Merriam 4-03,President,,Over Votes,,,,,,0
Johnson,Mission 1-01,President,,Over Votes,,,,,,0
Johnson,Mission 1-02,President,,Over Votes,,,,,,0
Johnson,Mission 2-01,President,,Over Votes,,,,,,0
Johnson,Mission 2-02,President,,Over Votes,,,,,,0
Johnson,Mission 3-01,President,,Over Votes,,,,,,0
Johnson,Mission 3-02,President,,Over Votes,,,,,,0
Johnson,Mission 4-01,President,,Over Votes,,,,,,1
Johnson,Mission 4-02,President,,Over Votes,,,,,,0
Johnson,Mission 4-03,President,,Over Votes,,,,,,0
Johnson,Mission Hills 0-01,President,,Over Votes,,,,,,0
Johnson,Mission Hills 0-02,President,,Over Votes,,,,,,0
Johnson,Mission Hills 0-03,President,,Over Votes,,,,,,0
Johnson,Mission Hills 0-04,President,,Over Votes,,,,,,0
Johnson,Mission Woods 0-01,President,,Over Votes,,,,,,0
Johnson,Olathe 1-01,President,,Over Votes,,,,,,0
Johnson,Olathe 1-02,President,,Over Votes,,,,,,0
Johnson,Olathe 1-03,President,,Over Votes,,,,,,0
Johnson,Olathe 1-04,President,,Over Votes,,,,,,0
Johnson,Olathe 1-05,President,,Over Votes,,,,,,0
Johnson,Olathe 1-06,President,,Over Votes,,,,,,0
Johnson,Olathe 1-07,President,,Over Votes,,,,,,0
Johnson,Olathe 1-08,President,,Over Votes,,,,,,0
Johnson,Olathe 1-09,President,,Over Votes,,,,,,0
Johnson,Olathe 1-10,President,,Over Votes,,,,,,0
Johnson,Olathe 1-11,President,,Over Votes,,,,,,0
Johnson,Olathe 1-12,President,,Over Votes,,,,,,0
Johnson,Olathe 1-13,President,,Over Votes,,,,,,0
Johnson,Olathe 1-14,President,,Over Votes,,,,,,0
Johnson,Olathe 1-15,President,,Over Votes,,,,,,0
Johnson,Olathe 1-16,President,,Over Votes,,,,,,0
Johnson,Olathe 1-17,President,,Over Votes,,,,,,0
Johnson,Olathe 1-18,President,,Over Votes,,,,,,0
Johnson,Olathe 1-19,President,,Over Votes,,,,,,0
Johnson,Olathe 1-20,President,,Over Votes,,,,,,0
Johnson,Olathe 1-21,President,,Over Votes,,,,,,0
Johnson,Olathe 1-22,President,,Over Votes,,,,,,0
Johnson,Olathe 1-23,President,,Over Votes,,,,,,0
Johnson,Olathe 1-24,President,,Over Votes,,,,,,0
Johnson,Olathe 1-25,President,,Over Votes,,,,,,0
Johnson,Olathe 1-26,President,,Over Votes,,,,,,0
Johnson,Olathe 1-27,President,,Over Votes,,,,,,0
Johnson,Olathe 1-28,President,,Over Votes,,,,,,0
Johnson,Olathe 1-29,President,,Over Votes,,,,,,0
Johnson,Olathe 2-01,President,,Over Votes,,,,,,0
Johnson,Olathe 2-02,President,,Over Votes,,,,,,0
Johnson,Olathe 2-03,President,,Over Votes,,,,,,0
Johnson,Olathe 2-04,President,,Over Votes,,,,,,1
Johnson,Olathe 2-05,President,,Over Votes,,,,,,0
Johnson,Olathe 2-06,President,,Over Votes,,,,,,0
Johnson,Olathe 2-07,President,,Over Votes,,,,,,0
Johnson,Olathe 2-08,President,,Over Votes,,,,,,0
Johnson,Olathe 2-09,President,,Over Votes,,,,,,0
Johnson,Olathe 2-10,President,,Over Votes,,,,,,0
Johnson,Olathe 2-11,President,,Over Votes,,,,,,0
Johnson,Olathe 2-12,President,,Over Votes,,,,,,0
Johnson,Olathe 2-13,President,,Over Votes,,,,,,0
Johnson,Olathe 2-14,President,,Over Votes,,,,,,0
Johnson,Olathe 2-15,President,,Over Votes,,,,,,0
Johnson,Olathe 2-16,President,,Over Votes,,,,,,0
Johnson,Olathe 2-17,President,,Over Votes,,,,,,0
Johnson,Olathe 2-18,President,,Over Votes,,,,,,0
Johnson,Olathe 2-19,President,,Over Votes,,,,,,0
Johnson,Olathe 2-20,President,,Over Votes,,,,,,0
Johnson,Olathe 2-21,President,,Over Votes,,,,,,0
Johnson,Olathe 2-22,President,,Over Votes,,,,,,0
Johnson,Olathe 2-23,President,,Over Votes,,,,,,0
Johnson,Olathe 2-24,President,,Over Votes,,,,,,0
Johnson,Olathe 2-25,President,,Over Votes,,,,,,0
Johnson,Olathe 2-26,President,,Over Votes,,,,,,0
Johnson,Olathe 2-27,President,,Over Votes,,,,,,0
Johnson,Olathe 2-28,President,,Over Votes,,,,,,0
Johnson,Olathe 3-01,President,,Over Votes,,,,,,0
Johnson,Olathe 3-02,President,,Over Votes,,,,,,0
Johnson,Olathe 3-03,President,,Over Votes,,,,,,0
Johnson,Olathe 3-04,President,,Over Votes,,,,,,0
Johnson,Olathe 3-05,President,,Over Votes,,,,,,0
Johnson,Olathe 3-06,President,,Over Votes,,,,,,0
Johnson,Olathe 3-07,President,,Over Votes,,,,,,0
Johnson,Olathe 3-08,President,,Over Votes,,,,,,0
Johnson,Olathe 3-09,President,,Over Votes,,,,,,0
Johnson,Olathe 3-10,President,,Over Votes,,,,,,0
Johnson,Olathe 3-11,President,,Over Votes,,,,,,0
Johnson,Olathe 3-12,President,,Over Votes,,,,,,0
Johnson,Olathe 3-13,President,,Over Votes,,,,,,0
Johnson,Olathe 3-14,President,,Over Votes,,,,,,0
Johnson,Olathe 3-15,President,,Over Votes,,,,,,0
Johnson,Olathe 3-16,President,,Over Votes,,,,,,0
Johnson,Olathe 3-17,President,,Over Votes,,,,,,1
Johnson,Olathe 3-18,President,,Over Votes,,,,,,0
Johnson,Olathe 3-19,President,,Over Votes,,,,,,0
Johnson,Olathe 3-20,President,,Over Votes,,,,,,0
Johnson,Olathe 3-21,President,,Over Votes,,,,,,0
Johnson,Olathe 3-22,President,,Over Votes,,,,,,0
Johnson,Olathe 3-23,President,,Over Votes,,,,,,0
Johnson,Olathe 3-24,President,,Over Votes,,,,,,0
Johnson,Olathe 3-25,President,,Over Votes,,,,,,0
Johnson,Olathe 3-26,President,,Over Votes,,,,,,0
Johnson,Olathe 3-27,President,,Over Votes,,,,,,0
Johnson,Olathe 4-01,President,,Over Votes,,,,,,0
Johnson,Olathe 4-02,President,,Over Votes,,,,,,0
Johnson,Olathe 4-03,President,,Over Votes,,,,,,4
Johnson,Olathe 4-04,President,,Over Votes,,,,,,0
Johnson,Olathe 4-05,President,,Over Votes,,,,,,0
Johnson,Olathe 4-06,President,,Over Votes,,,,,,0
Johnson,Olathe 4-07,President,,Over Votes,,,,,,0
Johnson,Olathe 4-08,President,,Over Votes,,,,,,1
Johnson,Olathe 4-09,President,,Over Votes,,,,,,0
Johnson,Olathe 4-10,President,,Over Votes,,,,,,0
Johnson,Olathe 4-11,President,,Over Votes,,,,,,0
Johnson,Olathe 4-12,President,,Over Votes,,,,,,0
Johnson,Olathe 4-13,President,,Over Votes,,,,,,0
Johnson,Olathe 4-14,President,,Over Votes,,,,,,1
Johnson,Olathe 4-15,President,,Over Votes,,,,,,0
Johnson,Olathe 4-16,President,,Over Votes,,,,,,0
Johnson,Olathe 4-17,President,,Over Votes,,,,,,0
Johnson,Olathe 4-18,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-01,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-02,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-03,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-04,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-05,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-06,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-07,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-08,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-09,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-10,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-11,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-12,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-13,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-14,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-17,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-24,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-25,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-26,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-27,President,,Over Votes,,,,,,0
Johnson,Olathe Twp 0-32,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-01,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-02,President,,Over Votes,,,,,,1
Johnson,Overland Park 1-03,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-04,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-05,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-06,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-07,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-08,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-09,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-10,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-11,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-12,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-13,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-14,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-15,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-16,President,,Over Votes,,,,,,1
Johnson,Overland Park 1-17,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-18,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-19,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-20,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-21,President,,Over Votes,,,,,,0
Johnson,Overland Park 1-22,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-01,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-02,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-03,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-04,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-05,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-06,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-07,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-08,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-09,President,,Over Votes,,,,,,2
Johnson,Overland Park 2-10,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-11,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-12,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-13,President,,Over Votes,,,,,,1
Johnson,Overland Park 2-14,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-15,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-16,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-17,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-18,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-19,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-20,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-21,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-22,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-23,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-24,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-25,President,,Over Votes,,,,,,0
Johnson,Overland Park 2-26,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-01,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-02,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-03,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-04,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-05,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-06,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-07,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-08,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-09,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-10,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-11,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-12,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-13,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-14,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-15,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-16,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-17,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-18,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-19,President,,Over Votes,,,,,,0
Johnson,Overland Park 3-20,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-01,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-02,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-03,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-04,President,,Over Votes,,,,,,1
Johnson,Overland Park 4-05,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-06,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-07,President,,Over Votes,,,,,,1
Johnson,Overland Park 4-08,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-09,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-10,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-11,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-12,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-13,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-14,President,,Over Votes,,,,,,1
Johnson,Overland Park 4-15,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-16,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-17,President,,Over Votes,,,,,,0
Johnson,Overland Park 4-18,President,,Over Votes,,,,,,0
Johnson,Overland Park 5-01,President,,Over Votes,,,,,,0
