Cow-Winfield,WD6A,Secretary of State,,R,Kris Kobach,102
Cow-Winfield,WD7,Secretary of State,,R,Kris Kobach,128
Cow-Winfield,WD8,Secretary of State,,R,Kris Kobach,16
Cow-Winfield,WD1E,State House,H079,D,Ed Trimmer,183
Cow-Winfield,WD1W,State House,H079,D,Ed Trimmer,85
Cow-Winfield,WD2C,State House,H079,D,Ed Trimmer,113
Cow-Winfield,WD2E,State House,H079,D,Ed Trimmer,149
Cow-Winfield,WD2S,State House,H079,D,Ed Trimmer,182
Cow-Winfield,WD2W,State House,H079,D,Ed Trimmer,120
Cow-Winfield,WD3,State House,H079,D,Ed Trimmer,148
Cow-Winfield,WD3S,State House,H079,D,Ed Trimmer,32
Cow-Winfield,WD4,State House,H079,D,Ed Trimmer,40
Cow-Winfield,WD5E,State House,H079,D,Ed Trimmer,245
Cow-Winfield,WD5W,State House,H079,D,Ed Trimmer,84
Cow-Winfield,WD6,State House,H079,D,Ed Trimmer,210
Cow-Winfield,WD6A,State House,H079,D,Ed Trimmer,75
Cow-Winfield,WD7,State House,H079,D,Ed Trimmer,157
Cow-Winfield,WD8,State House,H079,D,Ed Trimmer,16
Cow-Winfield,WD1E,State House,H079,R,Larry Alley,99
Cow-Winfield,WD1W,State House,H079,R,Larry Alley,68
Cow-Winfield,WD2C,State House,H079,R,Larry Alley,81
Cow-Winfield,WD2E,State House,H079,R,Larry Alley,74
Cow-Winfield,WD2S,State House,H079,R,Larry Alley,145
Cow-Winfield,WD2W,State House,H079,R,Larry Alley,67
Cow-Winfield,WD3,State House,H079,R,Larry Alley,102
Cow-Winfield,WD3S,State House,H079,R,Larry Alley,66
Cow-Winfield,WD4,State House,H079,R,Larry Alley,40
Cow-Winfield,WD5E,State House,H079,R,Larry Alley,125
Cow-Winfield,WD5W,State House,H079,R,Larry Alley,49
Cow-Winfield,WD6,State House,H079,R,Larry Alley,157
Cow-Winfield,WD6A,State House,H079,R,Larry Alley,88
Cow-Winfield,WD7,State House,H079,R,Larry Alley,99
Cow-Winfield,WD8,State House,H079,R,Larry Alley,15
Cow-Winfield,WD1E,State Treasurer,,D,Carmen Alldritt,95
Cow-Winfield,WD1W,State Treasurer,,D,Carmen Alldritt,41
Cow-Winfield,WD2C,State Treasurer,,D,Carmen Alldritt,65
Cow-Winfield,WD2E,State Treasurer,,D,Carmen Alldritt,74
Cow-Winfield,WD2S,State Treasurer,,D,Carmen Alldritt,80
Cow-Winfield,WD2W,State Treasurer,,D,Carmen Alldritt,51
Cow-Winfield,WD3,State Treasurer,,D,Carmen Alldritt,76
Cow-Winfield,WD3S,State Treasurer,,D,Carmen Alldritt,13
Cow-Winfield,WD4,State Treasurer,,D,Carmen Alldritt,21
Cow-Winfield,WD5E,State Treasurer,,D,Carmen Alldritt,148
Cow-Winfield,WD5W,State Treasurer,,D,Carmen Alldritt,58
Cow-Winfield,WD6,State Treasurer,,D,Carmen Alldritt,91
Cow-Winfield,WD6A,State Treasurer,,D,Carmen Alldritt,35
Cow-Winfield,WD7,State Treasurer,,D,Carmen Alldritt,68
Cow-Winfield,WD8,State Treasurer,,D,Carmen Alldritt,8
Cow-Winfield,WD1E,State Treasurer,,R,Ron Estes,179
Cow-Winfield,WD1W,State Treasurer,,R,Ron Estes,107
Cow-Winfield,WD2C,State Treasurer,,R,Ron Estes,112
Cow-Winfield,WD2E,State Treasurer,,R,Ron Estes,141
Cow-Winfield,WD2S,State Treasurer,,R,Ron Estes,241
Cow-Winfield,WD2W,State Treasurer,,R,Ron Estes,134
Cow-Winfield,WD3,State Treasurer,,R,Ron Estes,167
Cow-Winfield,WD3S,State Treasurer,,R,Ron Estes,84
Cow-Winfield,WD4,State Treasurer,,R,Ron Estes,56
Cow-Winfield,WD5E,State Treasurer,,R,Ron Estes,210
Cow-Winfield,WD5W,State Treasurer,,R,Ron Estes,75
Cow-Winfield,WD6,State Treasurer,,R,Ron Estes,271
Cow-Winfield,WD6A,State Treasurer,,R,Ron Estes,127
Cow-Winfield,WD7,State Treasurer,,R,Ron Estes,175
Cow-Winfield,WD8,State Treasurer,,R,Ron Estes,23
Cow-Winfield,WD1E,U.S. Senate,,I,Greg Orman,144
Cow-Winfield,WD1W,U.S. Senate,,I,Greg Orman,65
Cow-Winfield,WD2C,U.S. Senate,,I,Greg Orman,100
Cow-Winfield,WD2E,U.S. Senate,,I,Greg Orman,97
Cow-Winfield,WD2S,U.S. Senate,,I,Greg Orman,155
Cow-Winfield,WD2W,U.S. Senate,,I,Greg Orman,96
Cow-Winfield,WD3,U.S. Senate,,I,Greg Orman,109
Cow-Winfield,WD3S,U.S. Senate,,I,Greg Orman,32
Cow-Winfield,WD4,U.S. Senate,,I,Greg Orman,40
Cow-Winfield,WD5E,U.S. Senate,,I,Greg Orman,195
Cow-Winfield,WD5W,U.S. Senate,,I,Greg Orman,67
Cow-Winfield,WD6,U.S. Senate,,I,Greg Orman,150
Cow-Winfield,WD6A,U.S. Senate,,I,Greg Orman,63
Cow-Winfield,WD7,U.S. Senate,,I,Greg Orman,123
Cow-Winfield,WD8,U.S. Senate,,I,Greg Orman,11
Cow-Winfield,WD1E,U.S. Senate,,R,Pat Roberts,116
Cow-Winfield,WD1W,U.S. Senate,,R,Pat Roberts,76
Cow-Winfield,WD2C,U.S. Senate,,R,Pat Roberts,75
Cow-Winfield,WD2E,U.S. Senate,,R,Pat Roberts,113
Cow-Winfield,WD2S,U.S. Senate,,R,Pat Roberts,162
Cow-Winfield,WD2W,U.S. Senate,,R,Pat Roberts,81
Cow-Winfield,WD3,U.S. Senate,,R,Pat Roberts,120
Cow-Winfield,WD3S,U.S. Senate,,R,Pat Roberts,65
Cow-Winfield,WD4,U.S. Senate,,R,Pat Roberts,33
Cow-Winfield,WD5E,U.S. Senate,,R,Pat Roberts,154
Cow-Winfield,WD5W,U.S. Senate,,R,Pat Roberts,53
Cow-Winfield,WD6,U.S. Senate,,R,Pat Roberts,195
Cow-Winfield,WD6A,U.S. Senate,,R,Pat Roberts,97
Cow-Winfield,WD7,U.S. Senate,,R,Pat Roberts,116
Cow-Winfield,WD8,U.S. Senate,,R,Pat Roberts,20
Cow-Winfield,WD1E,U.S. Senate,,L,Randall Batson,21
Cow-Winfield,WD1W,U.S. Senate,,L,Randall Batson,9
Cow-Winfield,WD2C,U.S. Senate,,L,Randall Batson,14
Cow-Winfield,WD2E,U.S. Senate,,L,Randall Batson,11
Cow-Winfield,WD2S,U.S. Senate,,L,Randall Batson,9
Cow-Winfield,WD2W,U.S. Senate,,L,Randall Batson,9
Cow-Winfield,WD3,U.S. Senate,,L,Randall Batson,20
Cow-Winfield,WD3S,U.S. Senate,,L,Randall Batson,1
Cow-Winfield,WD4,U.S. Senate,,L,Randall Batson,3
Cow-Winfield,WD5E,U.S. Senate,,L,Randall Batson,15
Cow-Winfield,WD5W,U.S. Senate,,L,Randall Batson,11
Cow-Winfield,WD6,U.S. Senate,,L,Randall Batson,19
Cow-Winfield,WD6A,U.S. Senate,,L,Randall Batson,4
Cow-Winfield,WD7,U.S. Senate,,L,Randall Batson,11
Cow-Winfield,WD8,U.S. Senate,,L,Randall Batson,0
Cow-Winfield,WD1E,U.S. House,4,R,Mike Pompeo,162
Cow-Winfield,WD1W,U.S. House,4,R,Mike Pompeo,97
Cow-Winfield,WD2C,U.S. House,4,R,Mike Pompeo,113
Cow-Winfield,WD2E,U.S. House,4,R,Mike Pompeo,138
Cow-Winfield,WD2S,U.S. House,4,R,Mike Pompeo,223
Cow-Winfield,WD2W,U.S. House,4,R,Mike Pompeo,119
Cow-Winfield,WD3,U.S. House,4,R,Mike Pompeo,148
Cow-Winfield,WD3S,U.S. House,4,R,Mike Pompeo,73
Cow-Winfield,WD4,U.S. House,4,R,Mike Pompeo,54
Cow-Winfield,WD5E,U.S. House,4,R,Mike Pompeo,199
Cow-Winfield,WD5W,U.S. House,4,R,Mike Pompeo,68
Cow-Winfield,WD6,U.S. House,4,R,Mike Pompeo,237
Cow-Winfield,WD6A,U.S. House,4,R,Mike Pompeo,117
Cow-Winfield,WD7,U.S. House,4,R,Mike Pompeo,150
Cow-Winfield,WD8,U.S. House,4,R,Mike Pompeo,24
Cow-Winfield,WD1E,U.S. House,4,D,Perry L. Schuckman,114
Cow-Winfield,WD1W,U.S. House,4,D,Perry L. Schuckman,50
Cow-Winfield,WD2C,U.S. House,4,D,Perry L. Schuckman,75
Cow-Winfield,WD2E,U.S. House,4,D,Perry L. Schuckman,81
Cow-Winfield,WD2S,U.S. House,4,D,Perry L. Schuckman,103
Cow-Winfield,WD2W,U.S. House,4,D,Perry L. Schuckman,68
Cow-Winfield,WD3,U.S. House,4,D,Perry L. Schuckman,97
Cow-Winfield,WD3S,U.S. House,4,D,Perry L. Schuckman,24
Cow-Winfield,WD4,U.S. House,4,D,Perry L. Schuckman,25
Cow-Winfield,WD5E,U.S. House,4,D,Perry L. Schuckman,163
Cow-Winfield,WD5W,U.S. House,4,D,Perry L. Schuckman,65
Cow-Winfield,WD6,U.S. House,4,D,Perry L. Schuckman,123
Cow-Winfield,WD6A,U.S. House,4,D,Perry L. Schuckman,46
Cow-Winfield,WD7,U.S. House,4,D,Perry L. Schuckman,98
Cow-Winfield,WD8,U.S. House,4,D,Perry L. Schuckman,7
county,precinct,office,district,party,candidate,votes
Cowley,Beaver,U.S. Senate,,R,Pat Roberts,52
Cowley,Bolton,U.S. Senate,,R,Pat Roberts,306
Cowley,Cedar,U.S. Senate,,R,Pat Roberts,13
Cowley,Creswell E,U.S. Senate,,R,Pat Roberts,306
Cowley,Creswell W,U.S. Senate,,R,Pat Roberts,141
Cowley,Dexter,U.S. Senate,,R,Pat Roberts,113
Cowley,Fairview,U.S. Senate,,R,Pat Roberts,59
Cowley,Grant,U.S. Senate,,R,Pat Roberts,20
Cowley,Harvey,U.S. Senate,,R,Pat Roberts,28
Cowley,Liberty,U.S. Senate,,R,Pat Roberts,46
Cowley,Maple,U.S. Senate,,R,Pat Roberts,159
Cowley,Ninnescah,U.S. Senate,,R,Pat Roberts,207
Cowley,Omina,U.S. Senate,,R,Pat Roberts,78
Cowley,Otter,U.S. Senate,,R,Pat Roberts,15
Cowley,Pleas Valley,U.S. Senate,,R,Pat Roberts,190
Cowley,Richland,U.S. Senate,,R,Pat Roberts,62
Cowley,Rock Creek,U.S. Senate,,R,Pat Roberts,47
Cowley,Salem,U.S. Senate,,R,Pat Roberts,66
Cowley,Sheridan,U.S. Senate,,R,Pat Roberts,40
Cowley,Silver Creek,U.S. Senate,,R,Pat Roberts,149
Cowley,Silverdale,U.S. Senate,,R,Pat Roberts,78
Cowley,Spring Ck,U.S. Senate,,R,Pat Roberts,21
Cowley,Tisdale,U.S. Senate,,R,Pat Roberts,97
Cowley,Vernon,U.S. Senate,,R,Pat Roberts,117
Cowley,Walnut,U.S. Senate,,R,Pat Roberts,158
Cowley,Windsor,U.S. Senate,,R,Pat Roberts,40
Cowley,Beaver,U.S. Senate,,I ,Greg Orman,37
Cowley,Bolton,U.S. Senate,,I ,Greg Orman,143
Cowley,Cedar,U.S. Senate,,I ,Greg Orman,0
Cowley,Creswell E,U.S. Senate,,I ,Greg Orman,167
Cowley,Creswell W,U.S. Senate,,I ,Greg Orman,78
Cowley,Dexter,U.S. Senate,,I ,Greg Orman,35
Cowley,Fairview,U.S. Senate,,I ,Greg Orman,40
Cowley,Grant,U.S. Senate,,I ,Greg Orman,6
Cowley,Harvey,U.S. Senate,,I ,Greg Orman,11
Cowley,Liberty,U.S. Senate,,I ,Greg Orman,10
Cowley,Maple,U.S. Senate,,I ,Greg Orman,89
Cowley,Ninnescah,U.S. Senate,,I ,Greg Orman,130
Cowley,Omina,U.S. Senate,,I ,Greg Orman,21
Cowley,Otter,U.S. Senate,,I ,Greg Orman,1
Cowley,Pleas Valley,U.S. Senate,,I ,Greg Orman,130
Cowley,Richland,U.S. Senate,,I ,Greg Orman,27
Cowley,Rock Creek,U.S. Senate,,I ,Greg Orman,24
Cowley,Salem,U.S. Senate,,I ,Greg Orman,35
Cowley,Sheridan,U.S. Senate,,I ,Greg Orman,21
Cowley,Silver Creek,U.S. Senate,,I ,Greg Orman,67
Cowley,Silverdale,U.S. Senate,,I ,Greg Orman,36
Cowley,Spring Ck,U.S. Senate,,I ,Greg Orman,9
Cowley,Tisdale,U.S. Senate,,I ,Greg Orman,37
Cowley,Vernon,U.S. Senate,,I ,Greg Orman,56
Cowley,Walnut,U.S. Senate,,I ,Greg Orman,99
Cowley,Windsor,U.S. Senate,,I ,Greg Orman,26
Cowley,Beaver,U.S. Senate,,L,Randall Batson,2
Cowley,Bolton,U.S. Senate,,L,Randall Batson,41
Cowley,Cedar,U.S. Senate,,L,Randall Batson,1
Cowley,Creswell E,U.S. Senate,,L,Randall Batson,24
Cowley,Creswell W,U.S. Senate,,L,Randall Batson,9
Cowley,Dexter,U.S. Senate,,L,Randall Batson,7
Cowley,Fairview,U.S. Senate,,L,Randall Batson,5
Cowley,Grant,U.S. Senate,,L,Randall Batson,0
Cowley,Harvey,U.S. Senate,,L,Randall Batson,1
Cowley,Liberty,U.S. Senate,,L,Randall Batson,1
Cowley,Maple,U.S. Senate,,L,Randall Batson,9
Cowley,Ninnescah,U.S. Senate,,L,Randall Batson,15
Cowley,Omina,U.S. Senate,,L,Randall Batson,6
Cowley,Otter,U.S. Senate,,L,Randall Batson,0
Cowley,Pleas Valley,U.S. Senate,,L,Randall Batson,17
Cowley,Richland,U.S. Senate,,L,Randall Batson,5
Cowley,Rock Creek,U.S. Senate,,L,Randall Batson,2
Cowley,Salem,U.S. Senate,,L,Randall Batson,5
Cowley,Sheridan,U.S. Senate,,L,Randall Batson,4
Cowley,Silver Creek,U.S. Senate,,L,Randall Batson,16
Cowley,Silverdale,U.S. Senate,,L,Randall Batson,7
Cowley,Spring Ck,U.S. Senate,,L,Randall Batson,0
Cowley,Tisdale,U.S. Senate,,L,Randall Batson,14
Cowley,Vernon,U.S. Senate,,L,Randall Batson,16
Cowley,Walnut,U.S. Senate,,L,Randall Batson,18
Cowley,Windsor,U.S. Senate,,L,Randall Batson,4
Cowley,Beaver,U.S. House,4,R,Mike Pompeo,64
Cowley,Bolton,U.S. House,4,R,Mike Pompeo,349
Cowley,Cedar,U.S. House,4,R,Mike Pompeo,14
Cowley,Creswell E,U.S. House,4,R,Mike Pompeo,335
Cowley,Creswell W,U.S. House,4,R,Mike Pompeo,154
Cowley,Dexter,U.S. House,4,R,Mike Pompeo,131
Cowley,Fairview,U.S. House,4,R,Mike Pompeo,76
Cowley,Grant,U.S. House,4,R,Mike Pompeo,23
Cowley,Harvey,U.S. House,4,R,Mike Pompeo,31
Cowley,Liberty,U.S. House,4,R,Mike Pompeo,49
Cowley,Maple,U.S. House,4,R,Mike Pompeo,194
Cowley,Ninnescah,U.S. House,4,R,Mike Pompeo,252
Cowley,Omina,U.S. House,4,R,Mike Pompeo,82
Cowley,Otter,U.S. House,4,R,Mike Pompeo,15
Cowley,Pleas Valley,U.S. House,4,R,Mike Pompeo,236
Cowley,Richland,U.S. House,4,R,Mike Pompeo,69
Cowley,Rock Creek,U.S. House,4,R,Mike Pompeo,54
Cowley,Salem,U.S. House,4,R,Mike Pompeo,82
Cowley,Sheridan,U.S. House,4,R,Mike Pompeo,50
Cowley,Silver Creek,U.S. House,4,R,Mike Pompeo,175
Cowley,Silverdale,U.S. House,4,R,Mike Pompeo,92
Cowley,Spring Ck,U.S. House,4,R,Mike Pompeo,24
Cowley,Tisdale,U.S. House,4,R,Mike Pompeo,117
Cowley,Vernon,U.S. House,4,R,Mike Pompeo,140
Cowley,Walnut,U.S. House,4,R,Mike Pompeo,207
Cowley,Windsor,U.S. House,4,R,Mike Pompeo,51
Cowley,Beaver,U.S. House,4,D,Perry Schuckman,29
Cowley,Bolton,U.S. House,4,D,Perry Schuckman,143
Cowley,Cedar,U.S. House,4,D,Perry Schuckman,0
Cowley,Creswell E,U.S. House,4,D,Perry Schuckman,154
Cowley,Creswell W,U.S. House,4,D,Perry Schuckman,68
Cowley,Dexter,U.S. House,4,D,Perry Schuckman,28
Cowley,Fairview,U.S. House,4,D,Perry Schuckman,29
Cowley,Grant,U.S. House,4,D,Perry Schuckman,4
Cowley,Harvey,U.S. House,4,D,Perry Schuckman,9
Cowley,Liberty,U.S. House,4,D,Perry Schuckman,9
Cowley,Maple,U.S. House,4,D,Perry Schuckman,68
Cowley,Ninnescah,U.S. House,4,D,Perry Schuckman,101
Cowley,Omina,U.S. House,4,D,Perry Schuckman,22
Cowley,Otter,U.S. House,4,D,Perry Schuckman,1
Cowley,Pleas Valley,U.S. House,4,D,Perry Schuckman,103
Cowley,Richland,U.S. House,4,D,Perry Schuckman,23
Cowley,Rock Creek,U.S. House,4,D,Perry Schuckman,17
Cowley,Salem,U.S. House,4,D,Perry Schuckman,23
Cowley,Sheridan,U.S. House,4,D,Perry Schuckman,14
Cowley,Silver Creek,U.S. House,4,D,Perry Schuckman,53
Cowley,Silverdale,U.S. House,4,D,Perry Schuckman,29
Cowley,Spring Ck,U.S. House,4,D,Perry Schuckman,5
Cowley,Tisdale,U.S. House,4,D,Perry Schuckman,32
Cowley,Vernon,U.S. House,4,D,Perry Schuckman,49
Cowley,Walnut,U.S. House,4,D,Perry Schuckman,65
Cowley,Windsor,U.S. House,4,D,Perry Schuckman,19
Cowley,Beaver,Governor,,R,Sam Brownback,53
Cowley,Bolton,Governor,,R,Sam Brownback,286
Cowley,Cedar,Governor,,R,Sam Brownback,11
Cowley,Creswell E,Governor,,R,Sam Brownback,268
Cowley,Creswell W,Governor,,R,Sam Brownback,129
Cowley,Dexter,Governor,,R,Sam Brownback,110
Cowley,Fairview,Governor,,R,Sam Brownback,57
Cowley,Grant,Governor,,R,Sam Brownback,20
Cowley,Harvey,Governor,,R,Sam Brownback,25
Cowley,Liberty,Governor,,R,Sam Brownback,46
Cowley,Maple,Governor,,R,Sam Brownback,149
Cowley,Ninnescah,Governor,,R,Sam Brownback,188
Cowley,Omina,Governor,,R,Sam Brownback,73
Cowley,Otter,Governor,,R,Sam Brownback,12
Cowley,Pleas Valley,Governor,,R,Sam Brownback,185
Cowley,Richland,Governor,,R,Sam Brownback,55
Cowley,Rock Creek,Governor,,R,Sam Brownback,39
Cowley,Salem,Governor,,R,Sam Brownback,58
Cowley,Sheridan,Governor,,R,Sam Brownback,39
Cowley,Silver Creek,Governor,,R,Sam Brownback,133
Cowley,Silverdale,Governor,,R,Sam Brownback,71
Cowley,Spring Ck,Governor,,R,Sam Brownback,22
Cowley,Tisdale,Governor,,R,Sam Brownback,92
Cowley,Vernon,Governor,,R,Sam Brownback,115
Cowley,Walnut,Governor,,R,Sam Brownback,133
Cowley,Windsor,Governor,,R,Sam Brownback,35
Cowley,Beaver,Governor,,D,Paul Davis,39
Cowley,Bolton,Governor,,D,Paul Davis,176
Cowley,Cedar,Governor,,D,Paul Davis,2
Cowley,Creswell E,Governor,,D,Paul Davis,209
Cowley,Creswell W,Governor,,D,Paul Davis,88
Cowley,Dexter,Governor,,D,Paul Davis,45
Cowley,Fairview,Governor,,D,Paul Davis,45
Cowley,Grant,Governor,,D,Paul Davis,7
Cowley,Harvey,Governor,,D,Paul Davis,14
Cowley,Liberty,Governor,,D,Paul Davis,10
Cowley,Maple,Governor,,D,Paul Davis,89
Cowley,Ninnescah,Governor,,D,Paul Davis,144
Cowley,Omina,Governor,,D,Paul Davis,29
Cowley,Otter,Governor,,D,Paul Davis,3
Cowley,Pleas Valley,Governor,,D,Paul Davis,152
Cowley,Richland,Governor,,D,Paul Davis,32
Cowley,Rock Creek,Governor,,D,Paul Davis,30
Cowley,Salem,Governor,,D,Paul Davis,46
Cowley,Sheridan,Governor,,D,Paul Davis,22
Cowley,Silver Creek,Governor,,D,Paul Davis,86
Cowley,Silverdale,Governor,,D,Paul Davis,43
Cowley,Spring Ck,Governor,,D,Paul Davis,8
Cowley,Tisdale,Governor,,D,Paul Davis,48
Cowley,Vernon,Governor,,D,Paul Davis,67
Cowley,Walnut,Governor,,D,Paul Davis,120
Cowley,Windsor,Governor,,D,Paul Davis,30
Cowley,Beaver,Governor,,L,Keen Umbehr,2
Cowley,Bolton,Governor,,L,Keen Umbehr,32
Cowley,Cedar,Governor,,L,Keen Umbehr,1
Cowley,Creswell E,Governor,,L,Keen Umbehr,18
Cowley,Creswell W,Governor,,L,Keen Umbehr,11
Cowley,Dexter,Governor,,L,Keen Umbehr,4
Cowley,Fairview,Governor,,L,Keen Umbehr,2
Cowley,Grant,Governor,,L,Keen Umbehr,0
Cowley,Harvey,Governor,,L,Keen Umbehr,1
Cowley,Liberty,Governor,,L,Keen Umbehr,1
Cowley,Maple,Governor,,L,Keen Umbehr,23
Cowley,Ninnescah,Governor,,L,Keen Umbehr,24
Cowley,Omina,Governor,,L,Keen Umbehr,3
Cowley,Otter,Governor,,L,Keen Umbehr,1
Cowley,Pleas Valley,Governor,,L,Keen Umbehr,5
Cowley,Richland,Governor,,L,Keen Umbehr,6
Cowley,Rock Creek,Governor,,L,Keen Umbehr,4
Cowley,Salem,Governor,,L,Keen Umbehr,4
Cowley,Sheridan,Governor,,L,Keen Umbehr,4
Cowley,Silver Creek,Governor,,L,Keen Umbehr,10
Cowley,Silverdale,Governor,,L,Keen Umbehr,7
Cowley,Spring Ck,Governor,,L,Keen Umbehr,0
Cowley,Tisdale,Governor,,L,Keen Umbehr,10
Cowley,Vernon,Governor,,L,Keen Umbehr,6
Cowley,Walnut,Governor,,L,Keen Umbehr,20
Cowley,Windsor,Governor,,L,Keen Umbehr,5
Cowley,Beaver,Secretary of State,,R,Kris Kobach,56
Cowley,Bolton,Secretary of State,,R,Kris Kobach,343
Cowley,Cedar,Secretary of State,,R,Kris Kobach,12
Cowley,Creswell E,Secretary of State,,R,Kris Kobach,317
Cowley,Creswell W,Secretary of State,,R,Kris Kobach,159
Cowley,Dexter,Secretary of State,,R,Kris Kobach,113
Cowley,Fairview,Secretary of State,,R,Kris Kobach,63
Cowley,Grant,Secretary of State,,R,Kris Kobach,22
Cowley,Harvey,Secretary of State,,R,Kris Kobach,28
Cowley,Liberty,Secretary of State,,R,Kris Kobach,47
Cowley,Maple,Secretary of State,,R,Kris Kobach,177
Cowley,Ninnescah,Secretary of State,,R,Kris Kobach,207
Cowley,Omina,Secretary of State,,R,Kris Kobach,82
Cowley,Otter,Secretary of State,,R,Kris Kobach,14
Cowley,Pleas Valley,Secretary of State,,R,Kris Kobach,207
Cowley,Richland,Secretary of State,,R,Kris Kobach,61
Cowley,Rock Creek,Secretary of State,,R,Kris Kobach,44
Cowley,Salem,Secretary of State,,R,Kris Kobach,66
Cowley,Sheridan,Secretary of State,,R,Kris Kobach,49
Cowley,Silver Creek,Secretary of State,,R,Kris Kobach,156
Cowley,Silverdale,Secretary of State,,R,Kris Kobach,82
Cowley,Spring Ck,Secretary of State,,R,Kris Kobach,24
Cowley,Tisdale,Secretary of State,,R,Kris Kobach,106
Cowley,Vernon,Secretary of State,,R,Kris Kobach,124
Cowley,Walnut,Secretary of State,,R,Kris Kobach,162
Cowley,Windsor,Secretary of State,,R,Kris Kobach,45
Cowley,Beaver,Secretary of State,,D,Jean Schodorf,38
Cowley,Bolton,Secretary of State,,D,Jean Schodorf,148
Cowley,Cedar,Secretary of State,,D,Jean Schodorf,1
Cowley,Creswell E,Secretary of State,,D,Jean Schodorf,173
Cowley,Creswell W,Secretary of State,,D,Jean Schodorf,69
Cowley,Dexter,Secretary of State,,D,Jean Schodorf,47
Cowley,Fairview,Secretary of State,,D,Jean Schodorf,40
Cowley,Grant,Secretary of State,,D,Jean Schodorf,5
Cowley,Harvey,Secretary of State,,D,Jean Schodorf,12
Cowley,Liberty,Secretary of State,,D,Jean Schodorf,11
Cowley,Maple,Secretary of State,,D,Jean Schodorf,83
Cowley,Ninnescah,Secretary of State,,D,Jean Schodorf,146
Cowley,Omina,Secretary of State,,D,Jean Schodorf,22
Cowley,Otter,Secretary of State,,D,Jean Schodorf,2
Cowley,Pleas Valley,Secretary of State,,D,Jean Schodorf,131
Cowley,Richland,Secretary of State,,D,Jean Schodorf,32
Cowley,Rock Creek,Secretary of State,,D,Jean Schodorf,27
Cowley,Salem,Secretary of State,,D,Jean Schodorf,41
Cowley,Sheridan,Secretary of State,,D,Jean Schodorf,16
Cowley,Silver Creek,Secretary of State,,D,Jean Schodorf,67
Cowley,Silverdale,Secretary of State,,D,Jean Schodorf,41
Cowley,Spring Ck,Secretary of State,,D,Jean Schodorf,5
Cowley,Tisdale,Secretary of State,,D,Jean Schodorf,43
Cowley,Vernon,Secretary of State,,D,Jean Schodorf,66
Cowley,Walnut,Secretary of State,,D,Jean Schodorf,109
Cowley,Windsor,Secretary of State,,D,Jean Schodorf,25
Cowley,Beaver,Attorney General,,R,Derek Schmidt,68
Cowley,Bolton,Attorney General,,R,Derek Schmidt,373
Cowley,Cedar,Attorney General,,R,Derek Schmidt,14
Cowley,Creswell E,Attorney General,,R,Derek Schmidt,370
Cowley,Creswell W,Attorney General,,R,Derek Schmidt,170
Cowley,Dexter,Attorney General,,R,Derek Schmidt,139
Cowley,Fairview,Attorney General,,R,Derek Schmidt,76
Cowley,Grant,Attorney General,,R,Derek Schmidt,22
Cowley,Harvey,Attorney General,,R,Derek Schmidt,32
Cowley,Liberty,Attorney General,,R,Derek Schmidt,49
Cowley,Maple,Attorney General,,R,Derek Schmidt,204
Cowley,Ninnescah,Attorney General,,R,Derek Schmidt,259
Cowley,Omina,Attorney General,,R,Derek Schmidt,90
Cowley,Otter,Attorney General,,R,Derek Schmidt,15
Cowley,Pleas Valley,Attorney General,,R,Derek Schmidt,247
Cowley,Richland,Attorney General,,R,Derek Schmidt,71
Cowley,Rock Creek,Attorney General,,R,Derek Schmidt,58
Cowley,Salem,Attorney General,,R,Derek Schmidt,80
Cowley,Sheridan,Attorney General,,R,Derek Schmidt,52
Cowley,Silver Creek,Attorney General,,R,Derek Schmidt,181
Cowley,Silverdale,Attorney General,,R,Derek Schmidt,98
Cowley,Spring Ck,Attorney General,,R,Derek Schmidt,27
Cowley,Tisdale,Attorney General,,R,Derek Schmidt,122
Cowley,Vernon,Attorney General,,R,Derek Schmidt,149
Cowley,Walnut,Attorney General,,R,Derek Schmidt,215
Cowley,Windsor,Attorney General,,R,Derek Schmidt,57
Cowley,Beaver,Attorney General,,D,A J Kotich,24
Cowley,Bolton,Attorney General,,D,A J Kotich,115
Cowley,Cedar,Attorney General,,D,A J Kotich,0
Cowley,Creswell E,Attorney General,,D,A J Kotich,117
Cowley,Creswell W,Attorney General,,D,A J Kotich,53
Cowley,Dexter,Attorney General,,D,A J Kotich,20
Cowley,Fairview,Attorney General,,D,A J Kotich,25
Cowley,Grant,Attorney General,,D,A J Kotich,5
Cowley,Harvey,Attorney General,,D,A J Kotich,6
Cowley,Liberty,Attorney General,,D,A J Kotich,9
Cowley,Maple,Attorney General,,D,A J Kotich,56
Cowley,Ninnescah,Attorney General,,D,A J Kotich,89
Cowley,Omina,Attorney General,,D,A J Kotich,12
Cowley,Otter,Attorney General,,D,A J Kotich,1
Cowley,Pleas Valley,Attorney General,,D,A J Kotich,87
Cowley,Richland,Attorney General,,D,A J Kotich,20
Cowley,Rock Creek,Attorney General,,D,A J Kotich,14
Cowley,Salem,Attorney General,,D,A J Kotich,26
Cowley,Sheridan,Attorney General,,D,A J Kotich,11
Cowley,Silver Creek,Attorney General,,D,A J Kotich,38
Cowley,Silverdale,Attorney General,,D,A J Kotich,24
Cowley,Spring Ck,Attorney General,,D,A J Kotich,2
Cowley,Tisdale,Attorney General,,D,A J Kotich,27
Cowley,Vernon,Attorney General,,D,A J Kotich,34
Cowley,Walnut,Attorney General,,D,A J Kotich,53
