county,precinct,office,district,party,candidate,total
Finney,0022 THEONI,Attorney General,,,write-ins,0
Finney,0023 PLYMELL,Attorney General,,,write-ins,1
Finney,0024 PIERCEVILLE,Attorney General,,,write-ins,0
Finney,0025 PL VALLEY,Attorney General,,,write-ins,0
Finney,0026 HOLCOMB,Attorney General,,,write-ins,0
Finney,0027 FRIEND,Attorney General,,,write-ins,0
Finney,1ST WARD,State Treasurer,,R,Ron Estes,60
Finney,2ND WARD,State Treasurer,,R,Ron Estes,127
Finney,3RD WARD,State Treasurer,,R,Ron Estes,232
Finney,4TH WARD,State Treasurer,,R,Ron Estes,192
Finney,5TH WARD,State Treasurer,,R,Ron Estes,178
Finney,6TH WARD,State Treasurer,,R,Ron Estes,155
Finney,7TH WARD,State Treasurer,,R,Ron Estes,130
Finney,8TH WARD,State Treasurer,,R,Ron Estes,185
Finney,9TH WARD,State Treasurer,,R,Ron Estes,136
Finney,10TH WARD,State Treasurer,,R,Ron Estes,173
Finney,11TH WARD,State Treasurer,,R,Ron Estes,277
Finney,12TH WARD,State Treasurer,,R,Ron Estes,355
Finney,13TH WARD,State Treasurer,,R,Ron Estes,295
Finney,14TH WARD,State Treasurer,,R,Ron Estes,214
Finney,15TH WARD,State Treasurer,,R,Ron Estes,328
Finney,16TH WARD,State Treasurer,,R,Ron Estes,347
Finney,0017 HUFFMAN,State Treasurer,,R,Ron Estes,121
Finney,0018 JENNIE BARKER,State Treasurer,,R,Ron Estes,281
Finney,0019 MACK,State Treasurer,,R,Ron Estes,76
Finney,0020 RIVERSIDE,State Treasurer,,R,Ron Estes,371
Finney,0021 KALVESTA,State Treasurer,,R,Ron Estes,42
Finney,0022 THEONI,State Treasurer,,R,Ron Estes,47
Finney,0023 PLYMELL,State Treasurer,,R,Ron Estes,108
Finney,0024 PIERCEVILLE,State Treasurer,,R,Ron Estes,111
Finney,0025 PL VALLEY,State Treasurer,,R,Ron Estes,57
Finney,0026 HOLCOMB,State Treasurer,,R,Ron Estes,491
Finney,0027 FRIEND,State Treasurer,,R,Ron Estes,41
Finney,1ST WARD,State Treasurer,,D,Carmen Alldritt,66
Finney,2ND WARD,State Treasurer,,D,Carmen Alldritt,87
Finney,3RD WARD,State Treasurer,,D,Carmen Alldritt,94
Finney,4TH WARD,State Treasurer,,D,Carmen Alldritt,53
Finney,5TH WARD,State Treasurer,,D,Carmen Alldritt,53
Finney,6TH WARD,State Treasurer,,D,Carmen Alldritt,66
Finney,7TH WARD,State Treasurer,,D,Carmen Alldritt,62
Finney,8TH WARD,State Treasurer,,D,Carmen Alldritt,106
Finney,9TH WARD,State Treasurer,,D,Carmen Alldritt,62
Finney,10TH WARD,State Treasurer,,D,Carmen Alldritt,58
Finney,11TH WARD,State Treasurer,,D,Carmen Alldritt,79
Finney,12TH WARD,State Treasurer,,D,Carmen Alldritt,82
Finney,13TH WARD,State Treasurer,,D,Carmen Alldritt,63
Finney,14TH WARD,State Treasurer,,D,Carmen Alldritt,95
Finney,15TH WARD,State Treasurer,,D,Carmen Alldritt,68
Finney,16TH WARD,State Treasurer,,D,Carmen Alldritt,95
Finney,0017 HUFFMAN,State Treasurer,,D,Carmen Alldritt,29
Finney,0018 JENNIE BARKER,State Treasurer,,D,Carmen Alldritt,57
Finney,0019 MACK,State Treasurer,,D,Carmen Alldritt,27
Finney,0020 RIVERSIDE,State Treasurer,,D,Carmen Alldritt,39
Finney,0021 KALVESTA,State Treasurer,,D,Carmen Alldritt,9
Finney,0022 THEONI,State Treasurer,,D,Carmen Alldritt,5
Finney,0023 PLYMELL,State Treasurer,,D,Carmen Alldritt,19
Finney,0024 PIERCEVILLE,State Treasurer,,D,Carmen Alldritt,16
Finney,0025 PL VALLEY,State Treasurer,,D,Carmen Alldritt,4
Finney,0026 HOLCOMB,State Treasurer,,D,Carmen Alldritt,74
Finney,0027 FRIEND,State Treasurer,,D,Carmen Alldritt,3
Finney,1ST WARD,State Treasurer,,,write-ins,0
Finney,2ND WARD,State Treasurer,,,write-ins,1
Finney,3RD WARD,State Treasurer,,,write-ins,0
Finney,4TH WARD,State Treasurer,,,write-ins,0
Finney,5TH WARD,State Treasurer,,,write-ins,0
Finney,6TH WARD,State Treasurer,,,write-ins,0
Finney,7TH WARD,State Treasurer,,,write-ins,0
Finney,8TH WARD,State Treasurer,,,write-ins,0
Finney,9TH WARD,State Treasurer,,,write-ins,1
Finney,10TH WARD,State Treasurer,,,write-ins,0
Finney,11TH WARD,State Treasurer,,,write-ins,1
Finney,12TH WARD,State Treasurer,,,write-ins,0
Finney,13TH WARD,State Treasurer,,,write-ins,0
Finney,14TH WARD,State Treasurer,,,write-ins,0
Finney,15TH WARD,State Treasurer,,,write-ins,1
Finney,16TH WARD,State Treasurer,,,write-ins,1
Finney,0017 HUFFMAN,State Treasurer,,,write-ins,0
Finney,0018 JENNIE BARKER,State Treasurer,,,write-ins,1
Finney,0019 MACK,State Treasurer,,,write-ins,0
Finney,0020 RIVERSIDE,State Treasurer,,,write-ins,0
Finney,0021 KALVESTA,State Treasurer,,,write-ins,0
Finney,0022 THEONI,State Treasurer,,,write-ins,0
Finney,0023 PLYMELL,State Treasurer,,,write-ins,0
Finney,0024 PIERCEVILLE,State Treasurer,,,write-ins,0
Finney,0025 PL VALLEY,State Treasurer,,,write-ins,0
Finney,0026 HOLCOMB,State Treasurer,,,write-ins,0
Finney,0027 FRIEND,State Treasurer,,,write-ins,0
Finney,1ST WARD,Insurance Commissioner,,R,Ken Selzer,61
Finney,2ND WARD,Insurance Commissioner,,R,Ken Selzer,117
Finney,3RD WARD,Insurance Commissioner,,R,Ken Selzer,218
Finney,4TH WARD,Insurance Commissioner,,R,Ken Selzer,186
Finney,5TH WARD,Insurance Commissioner,,R,Ken Selzer,160
Finney,6TH WARD,Insurance Commissioner,,R,Ken Selzer,151
Finney,7TH WARD,Insurance Commissioner,,R,Ken Selzer,113
Finney,8TH WARD,Insurance Commissioner,,R,Ken Selzer,173
Finney,9TH WARD,Insurance Commissioner,,R,Ken Selzer,128
Finney,10TH WARD,Insurance Commissioner,,R,Ken Selzer,153
Finney,11TH WARD,Insurance Commissioner,,R,Ken Selzer,251
Finney,12TH WARD,Insurance Commissioner,,R,Ken Selzer,331
Finney,13TH WARD,Insurance Commissioner,,R,Ken Selzer,273
Finney,14TH WARD,Insurance Commissioner,,R,Ken Selzer,192
Finney,15TH WARD,Insurance Commissioner,,R,Ken Selzer,300
Finney,16TH WARD,Insurance Commissioner,,R,Ken Selzer,328
Finney,0017 HUFFMAN,Insurance Commissioner,,R,Ken Selzer,113
Finney,0018 JENNIE BARKER,Insurance Commissioner,,R,Ken Selzer,270
Finney,0019 MACK,Insurance Commissioner,,R,Ken Selzer,76
Finney,0020 RIVERSIDE,Insurance Commissioner,,R,Ken Selzer,363
Finney,0021 KALVESTA,Insurance Commissioner,,R,Ken Selzer,41
Finney,0022 THEONI,Insurance Commissioner,,R,Ken Selzer,47
Finney,0023 PLYMELL,Insurance Commissioner,,R,Ken Selzer,103
Finney,0024 PIERCEVILLE,Insurance Commissioner,,R,Ken Selzer,103
Finney,0025 PL VALLEY,Insurance Commissioner,,R,Ken Selzer,56
Finney,0026 HOLCOMB,Insurance Commissioner,,R,Ken Selzer,458
Finney,0027 FRIEND,Insurance Commissioner,,R,Ken Selzer,37
Finney,1ST WARD,Insurance Commissioner,,D,Dennis Anderson,67
Finney,2ND WARD,Insurance Commissioner,,D,Dennis Anderson,91
Finney,3RD WARD,Insurance Commissioner,,D,Dennis Anderson,100
Finney,4TH WARD,Insurance Commissioner,,D,Dennis Anderson,59
Finney,5TH WARD,Insurance Commissioner,,D,Dennis Anderson,71
Finney,6TH WARD,Insurance Commissioner,,D,Dennis Anderson,67
Finney,7TH WARD,Insurance Commissioner,,D,Dennis Anderson,73
Finney,8TH WARD,Insurance Commissioner,,D,Dennis Anderson,118
Finney,9TH WARD,Insurance Commissioner,,D,Dennis Anderson,67
Finney,10TH WARD,Insurance Commissioner,,D,Dennis Anderson,69
Finney,11TH WARD,Insurance Commissioner,,D,Dennis Anderson,96
Finney,12TH WARD,Insurance Commissioner,,D,Dennis Anderson,101
Finney,13TH WARD,Insurance Commissioner,,D,Dennis Anderson,80
Finney,14TH WARD,Insurance Commissioner,,D,Dennis Anderson,112
Finney,15TH WARD,Insurance Commissioner,,D,Dennis Anderson,86
Finney,16TH WARD,Insurance Commissioner,,D,Dennis Anderson,108
Finney,0017 HUFFMAN,Insurance Commissioner,,D,Dennis Anderson,36
Finney,0018 JENNIE BARKER,Insurance Commissioner,,D,Dennis Anderson,68
Finney,0019 MACK,Insurance Commissioner,,D,Dennis Anderson,27
Finney,0020 RIVERSIDE,Insurance Commissioner,,D,Dennis Anderson,52
Finney,0021 KALVESTA,Insurance Commissioner,,D,Dennis Anderson,8
Finney,0022 THEONI,Insurance Commissioner,,D,Dennis Anderson,4
Finney,0023 PLYMELL,Insurance Commissioner,,D,Dennis Anderson,21
Finney,0024 PIERCEVILLE,Insurance Commissioner,,D,Dennis Anderson,23
Finney,0025 PL VALLEY,Insurance Commissioner,,D,Dennis Anderson,5
Finney,0026 HOLCOMB,Insurance Commissioner,,D,Dennis Anderson,104
Finney,0027 FRIEND,Insurance Commissioner,,D,Dennis Anderson,4
Finney,1ST WARD,Insurance Commissioner,,,write-ins,0
Finney,2ND WARD,Insurance Commissioner,,,write-ins,1
Finney,3RD WARD,Insurance Commissioner,,,write-ins,0
Finney,4TH WARD,Insurance Commissioner,,,write-ins,0
Finney,5TH WARD,Insurance Commissioner,,,write-ins,0
Finney,6TH WARD,Insurance Commissioner,,,write-ins,0
Finney,7TH WARD,Insurance Commissioner,,,write-ins,0
Finney,8TH WARD,Insurance Commissioner,,,write-ins,0
Finney,9TH WARD,Insurance Commissioner,,,write-ins,0
Finney,10TH WARD,Insurance Commissioner,,,write-ins,0
Finney,11TH WARD,Insurance Commissioner,,,write-ins,2
Finney,12TH WARD,Insurance Commissioner,,,write-ins,1
Finney,13TH WARD,Insurance Commissioner,,,write-ins,1
Finney,14TH WARD,Insurance Commissioner,,,write-ins,0
Finney,15TH WARD,Insurance Commissioner,,,write-ins,1
Finney,16TH WARD,Insurance Commissioner,,,write-ins,0
Finney,0017 HUFFMAN,Insurance Commissioner,,,write-ins,0
Finney,0018 JENNIE BARKER,Insurance Commissioner,,,write-ins,1
Finney,0019 MACK,Insurance Commissioner,,,write-ins,0
Finney,0020 RIVERSIDE,Insurance Commissioner,,,write-ins,0
Finney,0021 KALVESTA,Insurance Commissioner,,,write-ins,0
Finney,0022 THEONI,Insurance Commissioner,,,write-ins,0
Finney,0023 PLYMELL,Insurance Commissioner,,,write-ins,0
Finney,0024 PIERCEVILLE,Insurance Commissioner,,,write-ins,1
Finney,0025 PL VALLEY,Insurance Commissioner,,,write-ins,0
Finney,0026 HOLCOMB,Insurance Commissioner,,,write-ins,0
Finney,0027 FRIEND,Insurance Commissioner,,,write-ins,0
Finney,0021 KALVESTA,State House,H117,,write-ins,1
Finney,2ND WARD,State House,H122,,write-ins,12
Finney,14TH WARD,State House,H122,,write-ins,2
Finney,15TH WARD,State House,H122,,write-ins,1
Finney,0017 HUFFMAN,State House,H122,,write-ins,2
Finney,0018 JENNIE BARKER,State House,H122,,write-ins,7
Finney,0019 MACK,State House,H122,,write-ins,7
Finney,0020 RIVERSIDE,State House,H122,,write-ins,5
Finney,0022 THEONI,State House,H122,,write-ins,1
Finney,0023 PLYMELL,State House,H122,,write-ins,2
Finney,0024 PIERCEVILLE,State House,H122,,write-ins,0
Finney,0025 PL VALLEY,State House,H122,,write-ins,1
Finney,0026 HOLCOMB,State House,H122,,write-ins,8
Finney,0027 FRIEND,State House,H122,,write-ins,2
Finney,1ST WARD,State House,H123,,write-ins,10
Finney,3RD WARD,State House,H123,,write-ins,7
Finney,4TH WARD,State House,H123,,write-ins,0
Finney,5TH WARD,State House,H123,,write-ins,6
Finney,6TH WARD,State House,H123,,write-ins,3
Finney,7TH WARD,State House,H123,,write-ins,2
Finney,8TH WARD,State House,H123,,write-ins,10
Finney,9TH WARD,State House,H123,,write-ins,9
Finney,10TH WARD,State House,H123,,write-ins,5
Finney,11TH WARD,State House,H123,,write-ins,8
Finney,12TH WARD,State House,H123,,write-ins,7
Finney,13TH WARD,State House,H123,,write-ins,3
Finney,14TH WARD,State House,H123,,write-ins,2
Finney,15TH WARD,State House,H123,,write-ins,8
Finney,16TH WARD,State House,H123,,write-ins,3
Finney,0021 KALVESTA,State House,H117,[R],John Ewy,51
Finney,2ND WARD,State House,H122,[R],Russell Jennings [R],176
Finney,14TH WARD,State House,H122,[R],Russell Jennings [R],84
Finney,15TH WARD,State House,H122,[R],Russell Jennings [R],145
Finney,0017 HUFFMAN,State House,H122,[R],Russell Jennings [R],139
Finney,0018 JENNIE BARKER,State House,H122,[R],Russell Jennings [R],312
Finney,0019 MACK,State House,H122,[R],Russell Jennings [R],85
Finney,0020 RIVERSIDE,State House,H122,[R],Russell Jennings [R],379
Finney,0022 THEONI,State House,H122,[R],Russell Jennings [R],47
Finney,0023 PLYMELL,State House,H122,[R],Russell Jennings [R],119
Finney,0024 PIERCEVILLE,State House,H122,[R],Russell Jennings [R],124
Finney,0025 PL VALLEY,State House,H122,[R],Russell Jennings [R],58
Finney,0026 HOLCOMB,State House,H122,[R],Russell Jennings [R],539
Finney,0027 FRIEND,State House,H122,[R],Russell Jennings [R],39
Finney,1ST WARD,State House,H123,[R],John Doll [R],111
Finney,3RD WARD,State House,H123,[R],John Doll [R],299
Finney,4TH WARD,State House,H123,[R],John Doll [R],231
Finney,5TH WARD,State House,H123,[R],John Doll [R],205
Finney,6TH WARD,State House,H123,[R],John Doll [R],204
Finney,7TH WARD,State House,H123,[R],John Doll [R],173
Finney,8TH WARD,State House,H123,[R],John Doll [R],266
Finney,9TH WARD,State House,H123,[R],John Doll [R],180
Finney,10TH WARD,State House,H123,[R],John Doll [R],211
Finney,11TH WARD,State House,H123,[R],John Doll [R],323
Finney,12TH WARD,State House,H123,[R],John Doll [R],395
Finney,13TH WARD,State House,H123,[R],John Doll [R],335
Finney,14TH WARD,State House,H123,[R],John Doll [R],205
Finney,15TH WARD,State House,H123,[R],John Doll [R],218
Finney,16TH WARD,State House,H123,[R],John Doll [R],434
