Ellis,North Big Creek 110,Governor,,D,Paul Davis,34
Ellis,North Big Creek 111,Governor,,D,Paul Davis,73
Ellis,North Lookout 110,Governor,,D,Paul Davis,18
Ellis,North Lookout 111,Governor,,D,Paul Davis,18
Ellis,South Lookout 110,Governor,,D,Paul Davis,36
Ellis,Victoria,Governor,,D,Paul Davis,137
Ellis,West Big Creek 110,Governor,,D,Paul Davis,8
Ellis,West Big Creek 111,Governor,,D,Paul Davis,11
Ellis,Wheatland,Governor,,D,Paul Davis,48
Ellis,Buckeye,Governor,,R,Sam Brownback,119
Ellis,Catherine,Governor,,R,Sam Brownback,84
Ellis,East Big Creek,Governor,,R,Sam Brownback,191
Ellis,Ellis twp,Governor,,R,Sam Brownback,130
Ellis,Ellis W1,Governor,,R,Sam Brownback,149
Ellis,Ellis W2,Governor,,R,Sam Brownback,189
Ellis,Ellis W3,Governor,,R,Sam Brownback,105
Ellis,Freedom,Governor,,R,Sam Brownback,27
Ellis,Herzog 110,Governor,,R,Sam Brownback,62
Ellis,Herzog 111,Governor,,R,Sam Brownback,108
Ellis,North Big Creek 110,Governor,,R,Sam Brownback,44
Ellis,North Big Creek 111,Governor,,R,Sam Brownback,146
Ellis,North Lookout 110,Governor,,R,Sam Brownback,40
Ellis,North Lookout 111,Governor,,R,Sam Brownback,38
Ellis,South Lookout 110,Governor,,R,Sam Brownback,73
Ellis,Victoria,Governor,,R,Sam Brownback,205
Ellis,West Big Creek 110,Governor,,R,Sam Brownback,25
Ellis,West Big Creek 111,Governor,,R,Sam Brownback,25
Ellis,Wheatland,Governor,,R,Sam Brownback,107
Ellis,Ellis W2,Governor,,,writiens,1
Ellis,Herzog 110,Governor,,,writiens,1
Ellis,Buckeye,Insurance Commissioner,,D,Dennis Anderson,29
Ellis,Catherine,Insurance Commissioner,,D,Dennis Anderson,33
Ellis,East Big Creek,Insurance Commissioner,,D,Dennis Anderson,80
Ellis,Ellis twp,Insurance Commissioner,,D,Dennis Anderson,54
Ellis,Ellis W1,Insurance Commissioner,,D,Dennis Anderson,78
Ellis,Ellis W2,Insurance Commissioner,,D,Dennis Anderson,123
Ellis,Ellis W3,Insurance Commissioner,,D,Dennis Anderson,63
Ellis,Freedom,Insurance Commissioner,,D,Dennis Anderson,15
Ellis,Herzog 110,Insurance Commissioner,,D,Dennis Anderson,36
Ellis,Herzog 111,Insurance Commissioner,,D,Dennis Anderson,65
Ellis,North Big Creek 110,Insurance Commissioner,,D,Dennis Anderson,26
Ellis,North Big Creek 111,Insurance Commissioner,,D,Dennis Anderson,53
Ellis,North Lookout 110,Insurance Commissioner,,D,Dennis Anderson,18
Ellis,North Lookout 111,Insurance Commissioner,,D,Dennis Anderson,17
Ellis,South Lookout 110,Insurance Commissioner,,D,Dennis Anderson,29
Ellis,Victoria,Insurance Commissioner,,D,Dennis Anderson,104
Ellis,West Big Creek 110,Insurance Commissioner,,D,Dennis Anderson,8
Ellis,West Big Creek 111,Insurance Commissioner,,D,Dennis Anderson,11
Ellis,Wheatland,Insurance Commissioner,,D,Dennis Anderson,39
Ellis,Buckeye,Insurance Commissioner,,R,Ken Selzer,135
Ellis,Catherine,Insurance Commissioner,,R,Ken Selzer,91
Ellis,East Big Creek,Insurance Commissioner,,R,Ken Selzer,213
Ellis,Ellis twp,Insurance Commissioner,,R,Ken Selzer,137
Ellis,Ellis W1,Insurance Commissioner,,R,Ken Selzer,162
Ellis,Ellis W2,Insurance Commissioner,,R,Ken Selzer,229
Ellis,Ellis W3,Insurance Commissioner,,R,Ken Selzer,127
Ellis,Freedom,Insurance Commissioner,,R,Ken Selzer,23
Ellis,Herzog 110,Insurance Commissioner,,R,Ken Selzer,65
Ellis,Herzog 111,Insurance Commissioner,,R,Ken Selzer,117
Ellis,North Big Creek 110,Insurance Commissioner,,R,Ken Selzer,53
Ellis,North Big Creek 111,Insurance Commissioner,,R,Ken Selzer,155
Ellis,North Lookout 110,Insurance Commissioner,,R,Ken Selzer,42
Ellis,North Lookout 111,Insurance Commissioner,,R,Ken Selzer,40
Ellis,South Lookout 110,Insurance Commissioner,,R,Ken Selzer,73
Ellis,Victoria,Insurance Commissioner,,R,Ken Selzer,224
Ellis,West Big Creek 110,Insurance Commissioner,,R,Ken Selzer,22
Ellis,West Big Creek 111,Insurance Commissioner,,R,Ken Selzer,26
Ellis,Wheatland,Insurance Commissioner,,R,Ken Selzer,109
Ellis,Victoria,Insurance Commissioner,,,writeins,1
Ellis,Buckeye,Rep110,,R,Travis Couture-Lovelady,152
Ellis,Catherine,Rep110,,R,Travis Couture-Lovelady,105
Ellis,Ellis twp,Rep110,,R,Travis Couture-Lovelady,178
Ellis,Ellis W1,Rep110,,R,Travis Couture-Lovelady,212
Ellis,Ellis W2,Rep110,,R,Travis Couture-Lovelady,318
Ellis,Ellis W3,Rep110,,R,Travis Couture-Lovelady,173
Ellis,Herzog 110,Rep110,,R,Travis Couture-Lovelady,94
Ellis,North Big Creek 110,Rep110,,R,Travis Couture-Lovelady,65
Ellis,North Lookout 110,Rep110,,R,Travis Couture-Lovelady,53
Ellis,South Lookout 110,Rep110,,R,Travis Couture-Lovelady,94
Ellis,West Big Creek 110,Rep110,,R,Travis Couture-Lovelady,28
Ellis,Buckeye,Rep110,,,writein,3
Ellis,Catherine,Rep110,,,writein,1
Ellis,Ellis twp,Rep110,,,writein,2
Ellis,Ellis W1,Rep110,,,writein,5
Ellis,Ellis W2,Rep110,,,writein,8
Ellis,Ellis W3,Rep110,,,writein,2
Ellis,Herzog 110,Rep110,,,writein,2
Ellis,North Big Creek 110,Rep110,,,writein,5
Ellis,North Lookout 110,Rep110,,,writein,2
Ellis,East Big Creek,Rep111,,D,James Leiker,111
Ellis,Freedom,Rep111,,D,James Leiker,13
Ellis,Herzog 111,Rep111,,D,James Leiker,88
Ellis,North Big Creek 111,Rep111,,D,James Leiker,78
Ellis,North Lookout 111,Rep111,,D,James Leiker,25
Ellis,Victoria,Rep111,,D,James Leiker,145
Ellis,West Big Creek 111,Rep111,,D,James Leiker,13
Ellis,Wheatland,Rep111,,D,James Leiker,57
Ellis,East Big Creek,Rep111,,R,Sue Boldra,200
Ellis,Freedom,Rep111,,R,Sue Boldra,28
Ellis,Herzog 111,Rep111,,R,Sue Boldra,109
Ellis,North Big Creek 111,Rep111,,R,Sue Boldra,147
Ellis,North Lookout 111,Rep111,,R,Sue Boldra,35
Ellis,Victoria,Rep111,,R,Sue Boldra,215
Ellis,West Big Creek 111,Rep111,,R,Sue Boldra,25
Ellis,Wheatland,Rep111,,R,Sue Boldra,101
Ellis,Buckeye,Secretary of State,,D,Jean Schodorf,35
Ellis,Catherine,Secretary of State,,D,Jean Schodorf,34
Ellis,East Big Creek,Secretary of State,,D,Jean Schodorf,75
Ellis,Ellis twp,Secretary of State,,D,Jean Schodorf,59
Ellis,Ellis W1,Secretary of State,,D,Jean Schodorf,73
Ellis,Ellis W2,Secretary of State,,D,Jean Schodorf,128
Ellis,Ellis W3,Secretary of State,,D,Jean Schodorf,56
Ellis,Freedom,Secretary of State,,D,Jean Schodorf,10
Ellis,Herzog 110,Secretary of State,,D,Jean Schodorf,30
Ellis,Herzog 111,Secretary of State,,D,Jean Schodorf,66
Ellis,North Big Creek 110,Secretary of State,,D,Jean Schodorf,25
Ellis,North Big Creek 111,Secretary of State,,D,Jean Schodorf,62
Ellis,North Lookout 110,Secretary of State,,D,Jean Schodorf,15
Ellis,North Lookout 111,Secretary of State,,D,Jean Schodorf,15
Ellis,South Lookout 110,Secretary of State,,D,Jean Schodorf,30
Ellis,Victoria,Secretary of State,,D,Jean Schodorf,107
Ellis,West Big Creek 110,Secretary of State,,D,Jean Schodorf,10
Ellis,West Big Creek 111,Secretary of State,,D,Jean Schodorf,10
Ellis,Wheatland,Secretary of State,,D,Jean Schodorf,39
Ellis,Buckeye,Secretary of State,,R,Kris Kobach,135
Ellis,Catherine,Secretary of State,,R,Kris Kobach,98
Ellis,East Big Creek,Secretary of State,,R,Kris Kobach,231
Ellis,Ellis twp,Secretary of State,,R,Kris Kobach,141
Ellis,Ellis W1,Secretary of State,,R,Kris Kobach,175
Ellis,Ellis W2,Secretary of State,,R,Kris Kobach,240
Ellis,Ellis W3,Secretary of State,,R,Kris Kobach,136
Ellis,Freedom,Secretary of State,,R,Kris Kobach,30
Ellis,Herzog 110,Secretary of State,,R,Kris Kobach,74
Ellis,Herzog 111,Secretary of State,,R,Kris Kobach,119
Ellis,North Big Creek 110,Secretary of State,,R,Kris Kobach,55
Ellis,North Big Creek 111,Secretary of State,,R,Kris Kobach,153
Ellis,North Lookout 110,Secretary of State,,R,Kris Kobach,46
Ellis,North Lookout 111,Secretary of State,,R,Kris Kobach,44
Ellis,South Lookout 110,Secretary of State,,R,Kris Kobach,79
Ellis,Victoria,Secretary of State,,R,Kris Kobach,239
Ellis,West Big Creek 110,Secretary of State,,R,Kris Kobach,23
Ellis,West Big Creek 111,Secretary of State,,R,Kris Kobach,26
Ellis,Wheatland,Secretary of State,,R,Kris Kobach,116
Ellis,Buckeye,Secretary of State,,,writeins,1
Ellis,Victoria,Secretary of State,,,writeins,2
Ellis,Buckeye,State Treasurer,,D,Carmen Alldritt,24
Ellis,Catherine,State Treasurer,,D,Carmen Alldritt,22
Ellis,East Big Creek,State Treasurer,,D,Carmen Alldritt,59
Ellis,Ellis twp,State Treasurer,,D,Carmen Alldritt,39
Ellis,Ellis W1,State Treasurer,,D,Carmen Alldritt,61
Ellis,Ellis W2,State Treasurer,,D,Carmen Alldritt,102
Ellis,Ellis W3,State Treasurer,,D,Carmen Alldritt,49
Ellis,Freedom,State Treasurer,,D,Carmen Alldritt,8
Ellis,Herzog 110,State Treasurer,,D,Carmen Alldritt,28
Ellis,Herzog 111,State Treasurer,,D,Carmen Alldritt,57
Ellis,North Big Creek 110,State Treasurer,,D,Carmen Alldritt,26
Ellis,North Big Creek 111,State Treasurer,,D,Carmen Alldritt,41
Ellis,North Lookout 110,State Treasurer,,D,Carmen Alldritt,12
Ellis,North Lookout 111,State Treasurer,,D,Carmen Alldritt,11
Ellis,South Lookout 110,State Treasurer,,D,Carmen Alldritt,25
Ellis,Victoria,State Treasurer,,D,Carmen Alldritt,79
Ellis,West Big Creek 110,State Treasurer,,D,Carmen Alldritt,6
Ellis,West Big Creek 111,State Treasurer,,D,Carmen Alldritt,5
Ellis,Wheatland,State Treasurer,,D,Carmen Alldritt,28
Ellis,Buckeye,State Treasurer,,R,Ron Estes,145
Ellis,Catherine,State Treasurer,,R,Ron Estes,105
Ellis,East Big Creek,State Treasurer,,R,Ron Estes,240
Ellis,Ellis twp,State Treasurer,,R,Ron Estes,155
Ellis,Ellis W1,State Treasurer,,R,Ron Estes,181
Ellis,Ellis W2,State Treasurer,,R,Ron Estes,253
Ellis,Ellis W3,State Treasurer,,R,Ron Estes,141
Ellis,Freedom,State Treasurer,,R,Ron Estes,31
Ellis,Herzog 110,State Treasurer,,R,Ron Estes,74
Ellis,Herzog 111,State Treasurer,,R,Ron Estes,129
Ellis,North Big Creek 110,State Treasurer,,R,Ron Estes,53
Ellis,North Big Creek 111,State Treasurer,,R,Ron Estes,172
Ellis,North Lookout 110,State Treasurer,,R,Ron Estes,47
Ellis,North Lookout 111,State Treasurer,,R,Ron Estes,47
Ellis,South Lookout 110,State Treasurer,,R,Ron Estes,83
Ellis,Victoria,State Treasurer,,R,Ron Estes,255
Ellis,West Big Creek 110,State Treasurer,,R,Ron Estes,27
Ellis,West Big Creek 111,State Treasurer,,R,Ron Estes,33
Ellis,Wheatland,State Treasurer,,R,Ron Estes,122
Ellis,Victoria,State Treasurer,,,writiens,1
Ellis,Buckeye,U.S. Senate,,I,Greg Orman,41
Ellis,Catherine,U.S. Senate,,I,Greg Orman,38
Ellis,East Big Creek,U.S. Senate,,I,Greg Orman,88
Ellis,Ellis twp,U.S. Senate,,I,Greg Orman,55
Ellis,Ellis W1,U.S. Senate,,I,Greg Orman,75
Ellis,Ellis W2,U.S. Senate,,I,Greg Orman,138
Ellis,Ellis W3,U.S. Senate,,I,Greg Orman,69
Ellis,Freedom,U.S. Senate,,I,Greg Orman,13
Ellis,Herzog 110,U.S. Senate,,I,Greg Orman,26
Ellis,Herzog 111,U.S. Senate,,I,Greg Orman,70
Ellis,North Big Creek 110,U.S. Senate,,I,Greg Orman,30
Ellis,North Big Creek 111,U.S. Senate,,I,Greg Orman,69
Ellis,North Lookout 110,U.S. Senate,,I,Greg Orman,12
Ellis,North Lookout 111,U.S. Senate,,I,Greg Orman,21
Ellis,South Lookout 110,U.S. Senate,,I,Greg Orman,24
Ellis,Victoria,U.S. Senate,,I,Greg Orman,105
Ellis,West Big Creek 110,U.S. Senate,,I,Greg Orman,8
Ellis,West Big Creek 111,U.S. Senate,,I,Greg Orman,5
Ellis,Wheatland,U.S. Senate,,I,Greg Orman,39
Ellis,Buckeye,U.S. Senate,,R,Pat Roberts,125
Ellis,Catherine,U.S. Senate,,R,Pat Roberts,89
Ellis,East Big Creek,U.S. Senate,,R,Pat Roberts,213
Ellis,Ellis twp,U.S. Senate,,R,Pat Roberts,143
Ellis,Ellis W1,U.S. Senate,,R,Pat Roberts,166
Ellis,Ellis W2,U.S. Senate,,R,Pat Roberts,225
Ellis,Ellis W3,U.S. Senate,,R,Pat Roberts,114
Ellis,Freedom,U.S. Senate,,R,Pat Roberts,29
Ellis,Herzog 110,U.S. Senate,,R,Pat Roberts,71
Ellis,Herzog 111,U.S. Senate,,R,Pat Roberts,116
Ellis,North Big Creek 110,U.S. Senate,,R,Pat Roberts,49
Ellis,North Big Creek 111,U.S. Senate,,R,Pat Roberts,150
Ellis,North Lookout 110,U.S. Senate,,R,Pat Roberts,45
Ellis,North Lookout 111,U.S. Senate,,R,Pat Roberts,36
Ellis,South Lookout 110,U.S. Senate,,R,Pat Roberts,82
Ellis,Victoria,U.S. Senate,,R,Pat Roberts,229
Ellis,West Big Creek 110,U.S. Senate,,R,Pat Roberts,25
Ellis,West Big Creek 111,U.S. Senate,,R,Pat Roberts,31
Ellis,Wheatland,U.S. Senate,,R,Pat Roberts,113
Ellis,Buckeye,U.S. Senate,,L,Randall Batson,6
Ellis,Catherine,U.S. Senate,,L,Randall Batson,8
Ellis,East Big Creek,U.S. Senate,,L,Randall Batson,10
Ellis,Ellis twp,U.S. Senate,,L,Randall Batson,5
Ellis,Ellis W1,U.S. Senate,,L,Randall Batson,10
Ellis,Ellis W2,U.S. Senate,,L,Randall Batson,13
Ellis,Ellis W3,U.S. Senate,,L,Randall Batson,17
Ellis,Freedom,U.S. Senate,,L,Randall Batson,0
Ellis,Herzog 110,U.S. Senate,,L,Randall Batson,7
Ellis,Herzog 111,U.S. Senate,,L,Randall Batson,9
Ellis,North Big Creek 110,U.S. Senate,,L,Randall Batson,2
Ellis,North Big Creek 111,U.S. Senate,,L,Randall Batson,4
Ellis,North Lookout 110,U.S. Senate,,L,Randall Batson,5
Ellis,North Lookout 111,U.S. Senate,,L,Randall Batson,3
Ellis,South Lookout 110,U.S. Senate,,L,Randall Batson,7
Ellis,Victoria,U.S. Senate,,L,Randall Batson,22
Ellis,West Big Creek 110,U.S. Senate,,L,Randall Batson,0
Ellis,West Big Creek 111,U.S. Senate,,L,Randall Batson,2
Ellis,Wheatland,U.S. Senate,,L,Randall Batson,6
