Leavenworth,0024 Delaware 1,Insurance,,R,Ken Selzer,128
Leavenworth,0025 Delaware 2,Insurance,,R,Ken Selzer,55
Leavenworth,0026 Delaware 3,Insurance,,R,Ken Selzer,83
Leavenworth,0027 Delaware 4,Insurance,,R,Ken Selzer,3
Leavenworth,0028 Easton/Easton,Insurance,,R,Ken Selzer,232
Leavenworth,0029 Basehor City/Fairmount,Insurance,,R,Ken Selzer,952
Leavenworth,0030 Basehor Twp/Fairmount,Insurance,,R,Ken Selzer,454
Leavenworth,0031 Glenwood/Fairmount,Insurance,,R,Ken Selzer,608
Leavenworth,0032 Boling/High Prairie,Insurance,,R,Ken Selzer,540
Leavenworth,0033 Kickapoo/Kickapoo,Insurance,,R,Ken Selzer,480
Leavenworth,0034 Reno West 42,Insurance,,R,Ken Selzer,271
Leavenworth,0035 Reno East 38,Insurance,,R,Ken Selzer,56
Leavenworth,0036 Linwood/Sherman,Insurance,,R,Ken Selzer,536
Leavenworth,0037 Stranger/Stranger,Insurance,,R,Ken Selzer,361
Leavenworth,0038 Walnut/Stranger,Insurance,,R,Ken Selzer,247
Leavenworth,0039 Tonganoxie North,Insurance,,R,Ken Selzer,454
Leavenworth,0040 Tonganoxie South,Insurance,,R,Ken Selzer,285
Leavenworth,0041 Tonganoxie Rural,Insurance,,R,Ken Selzer,533
Leavenworth,"0042 Ft Leavenworth, Pct 41",Insurance,,R,Ken Selzer,36
Leavenworth,"0043 Ft Leavenworth, Pct 42",Insurance,,R,Ken Selzer,20
Leavenworth,0019 Springdale/Alexandria,Insurance,,D,Dennis Anderson,81
Leavenworth,0020 Lansing Ward 1,Insurance,,D,Dennis Anderson,205
Leavenworth,0021 Lansing Ward 2,Insurance,,D,Dennis Anderson,225
Leavenworth,0022 Lansing Ward 3,Insurance,,D,Dennis Anderson,261
Leavenworth,0023 Lansing Ward 4,Insurance,,D,Dennis Anderson,258
Leavenworth,0024 Delaware 1,Insurance,,D,Dennis Anderson,59
Leavenworth,0025 Delaware 2,Insurance,,D,Dennis Anderson,26
Leavenworth,0026 Delaware 3,Insurance,,D,Dennis Anderson,27
Leavenworth,0027 Delaware 4,Insurance,,D,Dennis Anderson,0
Leavenworth,0028 Easton/Easton,Insurance,,D,Dennis Anderson,127
Leavenworth,0029 Basehor City/Fairmount,Insurance,,D,Dennis Anderson,627
Leavenworth,0030 Basehor Twp/Fairmount,Insurance,,D,Dennis Anderson,221
Leavenworth,0031 Glenwood/Fairmount,Insurance,,D,Dennis Anderson,358
Leavenworth,0032 Boling/High Prairie,Insurance,,D,Dennis Anderson,238
Leavenworth,0033 Kickapoo/Kickapoo,Insurance,,D,Dennis Anderson,220
Leavenworth,0034 Reno West 42,Insurance,,D,Dennis Anderson,220
Leavenworth,0035 Reno East 38,Insurance,,D,Dennis Anderson,41
Leavenworth,0036 Linwood/Sherman,Insurance,,D,Dennis Anderson,369
Leavenworth,0037 Stranger/Stranger,Insurance,,D,Dennis Anderson,209
Leavenworth,0038 Walnut/Stranger,Insurance,,D,Dennis Anderson,172
Leavenworth,0039 Tonganoxie North,Insurance,,D,Dennis Anderson,289
Leavenworth,0040 Tonganoxie South,Insurance,,D,Dennis Anderson,248
Leavenworth,0041 Tonganoxie Rural,Insurance,,D,Dennis Anderson,319
Leavenworth,"0042 Ft Leavenworth, Pct 41",Insurance,,D,Dennis Anderson,15
Leavenworth,"0043 Ft Leavenworth, Pct 42",Insurance,,D,Dennis Anderson,2
Leavenworth,0019 Springdale/Alexandria,State Rep,H042,R,Connie O'Brien [R],206
Leavenworth,0020 Lansing Ward 1,State Rep,H040,R,John Bradford [R],280
Leavenworth,0021 Lansing Ward 2,State Rep,H040,R,John Bradford [R],459
Leavenworth,0022 Lansing Ward 3,State Rep,H040,R,John Bradford [R],397
Leavenworth,0023 Lansing Ward 4,State Rep,H040,R,John Bradford [R],404
Leavenworth,0024 Delaware 1,State Rep,H040,R,John Bradford [R],119
Leavenworth,0025 Delaware 2,State Rep,H040,R,John Bradford [R],54
Leavenworth,0026 Delaware 3,State Rep,H038,R,Willie Dove [R],79
Leavenworth,0027 Delaware 4,State Rep,H038,R,Willie Dove [R],3
Leavenworth,0028 Easton/Easton,State Rep,H042,R,Connie O'Brien [R],234
Leavenworth,0029 Basehor City/Fairmount,State Rep,H038,R,Willie Dove [R],903
Leavenworth,0030 Basehor Twp/Fairmount,State Rep,H038,R,Willie Dove [R],432
Leavenworth,0031 Glenwood/Fairmount,State Rep,H038,R,Willie Dove [R],616
Leavenworth,0032 Boling/High Prairie,State Rep,H042,R,Connie O'Brien [R],550
Leavenworth,0033 Kickapoo/Kickapoo,State Rep,H042,R,Connie O'Brien [R],479
Leavenworth,0034 Reno West 42,State Rep,H042,R,Connie O'Brien [R],266
Leavenworth,0035 Reno East 38,State Rep,H038,R,Willie Dove [R],51
Leavenworth,0036 Linwood/Sherman,State Rep,H038,R,Willie Dove [R],568
Leavenworth,0037 Stranger/Stranger,State Rep,H038,R,Willie Dove [R],345
Leavenworth,0038 Walnut/Stranger,State Rep,H038,R,Willie Dove [R],243
Leavenworth,0039 Tonganoxie North,State Rep,H042,R,Connie O'Brien [R],410
Leavenworth,0040 Tonganoxie South,State Rep,H042,R,Connie O'Brien [R],254
Leavenworth,0041 Tonganoxie Rural,State Rep,H042,R,Connie O'Brien [R],507
Leavenworth,"0042 Ft Leavenworth, Pct 41",State Rep,H041,R,TONY BARTON [R],39
Leavenworth,"0043 Ft Leavenworth, Pct 42",State Rep,H042,R,Connie O'Brien [R],19
Leavenworth,0019 Springdale/Alexandria,State Rep,H042,D,Austin Harris [D],81
Leavenworth,0020 Lansing Ward 1,State Rep,H040,D,Linda Johnson [D],237
Leavenworth,0021 Lansing Ward 2,State Rep,H040,D,Linda Johnson [D],255
Leavenworth,0022 Lansing Ward 3,State Rep,H040,D,Linda Johnson [D],305
Leavenworth,0023 Lansing Ward 4,State Rep,H040,D,Linda Johnson [D],325
Leavenworth,0024 Delaware 1,State Rep,H040,D,Linda Johnson [D],69
Leavenworth,0025 Delaware 2,State Rep,H040,D,Linda Johnson [D],28
Leavenworth,0026 Delaware 3,State Rep,H038,D,Jan Pringle [D],19
Leavenworth,0027 Delaware 4,State Rep,H038,D,Jan Pringle [D],0
Leavenworth,0028 Easton/Easton,State Rep,H042,D,Austin Harris [D],130
Leavenworth,0029 Basehor City/Fairmount,State Rep,H038,D,Jan Pringle [D],469
Leavenworth,0030 Basehor Twp/Fairmount,State Rep,H038,D,Jan Pringle [D],160
Leavenworth,0031 Glenwood/Fairmount,State Rep,H038,D,Jan Pringle [D],263
Leavenworth,0032 Boling/High Prairie,State Rep,H042,D,Austin Harris [D],239
Leavenworth,0033 Kickapoo/Kickapoo,State Rep,H042,D,Austin Harris [D],229
Leavenworth,0034 Reno West 42,State Rep,H042,D,Austin Harris [D],231
Leavenworth,0035 Reno East 38,State Rep,H038,D,Jan Pringle [D],35
Leavenworth,0036 Linwood/Sherman,State Rep,H038,D,Jan Pringle [D],282
Leavenworth,0037 Stranger/Stranger,State Rep,H038,D,Jan Pringle [D],169
Leavenworth,0038 Walnut/Stranger,State Rep,H038,D,Jan Pringle [D],146
Leavenworth,0039 Tonganoxie North,State Rep,H042,D,Austin Harris [D],353
Leavenworth,0040 Tonganoxie South,State Rep,H042,D,Austin Harris [D],297
Leavenworth,0041 Tonganoxie Rural,State Rep,H042,D,Austin Harris [D],356
Leavenworth,"0042 Ft Leavenworth, Pct 41",State Rep,H041,D,Nancy Bauder [D],12
Leavenworth,"0043 Ft Leavenworth, Pct 42",State Rep,H042,D,Austin Harris [D],3
Leavenworth,0026 Delaware 3,State Rep,H038,L,Caleb Christopher [L],13
Leavenworth,0027 Delaware 4,State Rep,H038,L,Caleb Christopher [L],0
Leavenworth,0029 Basehor City/Fairmount,State Rep,H038,L,Caleb Christopher [L],242
Leavenworth,0030 Basehor Twp/Fairmount,State Rep,H038,L,Caleb Christopher [L],95
Leavenworth,0031 Glenwood/Fairmount,State Rep,H038,L,Caleb Christopher [L],104
Leavenworth,0035 Reno East 38,State Rep,H038,L,Caleb Christopher [L],12
Leavenworth,0036 Linwood/Sherman,State Rep,H038,L,Caleb Christopher [L],68
Leavenworth,0037 Stranger/Stranger,State Rep,H038,L,Caleb Christopher [L],55
Leavenworth,0038 Walnut/Stranger,State Rep,H038,L,Caleb Christopher [L],36
